Num,Ticker,Name,Data FX,FY 2000,FY 2001,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,,,,,,,
34,MFG AU Equity,MAGELLAN FINANCIAL GROUP LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
35,AZJ AU Equity,AURIZON HOLDINGS LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
36,TAH AU Equity,TABCORP HOLDINGS LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
37,CPU AU Equity,COMPUTERSHARE LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
38,MPL AU Equity,MEDIBANK PRIVATE LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
39,CTX AU Equity,CALTEX AUSTRALIA LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
40,ORI AU Equity,ORICA LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
41,NST AU Equity,NORTHERN STAR RESOURCES LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
42,CWN AU Equity,CROWN RESORTS LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
43,CCL AU Equity,COCA-COLA AMATIL LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
44,WOR AU Equity,WORLEY LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
45,SEK AU Equity,SEEK LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
46,APT AU Equity,AFTERPAY LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
47,BSL AU Equity,BLUESCOPE STEEL LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
48,WTC AU Equity,WISETECH GLOBAL LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
49,AWC AU Equity,ALUMINA LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
50,SVW AU Equity,SEVEN GROUP HOLDINGS LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
51,AMP AU Equity,AMP LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
52,EVN AU Equity,EVOLUTION MINING LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
53,REH AU Equity,REECE LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
54,AST AU Equity,AUSNET SERVICES,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
55,TPM AU Equity,TPG TELECOM LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
56,BPT AU Equity,BEACH ENERGY LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
57,QUB AU Equity,QUBE HOLDINGS LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
58,BLD AU Equity,BORAL LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
59,SOL AU Equity,WASHINGTON H. SOUL PATTINSON,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
60,IPL AU Equity,INCITEC PIVOT LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
61,HVN AU Equity,HARVEY NORMAN HOLDINGS LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
62,CGF AU Equity,CHALLENGER LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
