Num,Ticker,Name,Data FX,FY 2000,FY 2001,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,,,,,,,
34,MFG AU Equity,MAGELLAN FINANCIAL GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.075,9.901,-5.941,12.578,18.314,35.846,120.906,148.109,284.912,329.844,338.268,452.598,617.387,693.952,#N/A,,,,,,,
35,AZJ AU Equity,AURIZON HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2402,2614,2865.9,3196.7,3504,3724.1,3812,3732,3457.8,3142.5,3112.7,2905.2,3061.6,#N/A,,,,,,,
36,TAH AU Equity,TABCORP HOLDINGS LTD,AUD,1586.762,1812.959,1933.052,1906.14,2462.753,3760.6001,3776.8999,3835,3947.3,4211.3,2865.6,2947.5,1947.6,1998.5,2036.8,2155.5,2188.7,2234.1,3757.3,5482.2,5224,#N/A,,,,,,,
37,CPU AU Equity,COMPUTERSHARE LTD,AUD,629.3438,1363.1225,1447.3408,694.519,871.24,1063.478,1603.6269,1788.3856,1748.4665,2034.1927,1817.2062,1621.1835,1748.3241,1964.1836,2191.54,2362.9794,2693.8645,2793.361,2955.2774,3281.4275,3388.3462,#N/A,,,,,,,
38,MPL AU Equity,MEDIBANK PRIVATE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5400.412,6005.022,6495.979,6681.6,6811.6,6948.1,7014.5,6765,6779.4,#N/A,,,,,,,
39,CTX AU Equity,CALTEX AUSTRALIA LTD,AUD,4905.9741,4695.624,5685.9878,6768.1348,13447.872,15700.797,18441.437,19071.621,23643.459,17740.3,18671.905,22105.204,23320.714,24524.42,24231.2,19926.546,17933.201,16285.81,21731.342,22307.079,#N/A,#N/A,,,,,,,
40,ORI AU Equity,ORICA LTD,AUD,3672.7,4041.8999,4085.2,3958.6001,4610.5,4052.8,4745.6,5527.2,6544.1,6470.9,5812.1,6182.3,6674.1,6885.2,5721.5,5653.3,5091.9,5039.2,5373.8,5878,#N/A,#N/A,,,,,,,
41,NST AU Equity,NORTHERN STAR RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,0.0042,0.0042,0.0042,0.0042,0.0042,0.0094,0,114.925,99.525,144.236,296.976,728.151,785.788,869.407,964.025,1401.165,1971.653,#N/A,,,,,,,
42,CWN AU Equity,CROWN RESORTS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1726,1908.509,2027.4,2194.9,2331.121,2400.254,2792.721,2878.44,3077.136,3464.652,3587.475,3282.56,3016.4,2866.6,2201,#N/A,,,,,,,
43,CCL AU Equity,COCA-COLA AMATIL LTD,AUD,4124.2998,3765.7,3432.6001,3455.6,3450.1,4021.4,3641.6,3931.8,4091.4,4560,4609.4,4856.1,5139.2,5083.7,5002.9,5152.3,5077.7,4700.4,4752.3,5070.6,#N/A,#N/A,,,,,,,
44,WOR AU Equity,WORLEY LTD,AUD,#N/A,#N/A,249.397,375.431,373.319,1247.715,2396.95,3477.765,4607.1,5794.7,5059.7,5605.1,7389.5,8811.4,9560.5,8746.7,7775.1,5203.9,4822.1,6879,13034,#N/A,,,,,,,
45,SEK AU Equity,SEEK LTD,AUD,#N/A,#N/A,#N/A,25.611,39.745,69.607,106.244,156.991,210.165,208.345,280.732,343.054,442.254,520.9,713.3,858.4,950.4,1035.2,1299.5,1537.3,1577.4,#N/A,,,,,,,
46,APT AU Equity,AFTERPAY LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.3832,22.9057,142.345,264.112,519.151,#N/A,,,,,,,
47,BSL AU Equity,BLUESCOPE STEEL LTD,AUD,#N/A,#N/A,2458.5,5272.1001,5738.1,7940.7,8012.6,8112.9,10458,10322.5,8613.7,8984.2,8469.1,7286.7,7919.7,8535.8,9082.5,10545.8,11517.6,12554.1,11305.3,#N/A,,,,,,,
48,WTC AU Equity,WISETECH GLOBAL LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.9,66,79.6,102.809,153.759,221.598,348.266,429.4,#N/A,,,,,,,
49,AWC AU Equity,ALUMINA LTD,AUD,5338.9559,5409.3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,,,,,,,
50,SVW AU Equity,SEVEN GROUP HOLDINGS LTD,AUD,990.932,1171.995,1176.549,1167.7111,1141.51,1180.395,1285.254,1008.508,33.321,67.285,537.584,3162.834,4456.448,4751.63,3088.2,2779.6,2237.2,2282.3,3207.9,4084,4562.6,#N/A,,,,,,,
51,AMP AU Equity,AMP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,
52,EVN AU Equity,EVOLUTION MINING LTD,AUD,#N/A,#N/A,#N/A,0.1792,0.1792,0.1792,0.1792,0.1792,0.1792,0,22.274,121.87,469.484,605.034,634.42,665.958,1328.614,1479.876,1540.433,1509.824,1941.863,#N/A,,,,,,,
53,REH AU Equity,REECE LTD,AUD,593.643,529.66,636.711,740.236,871.814,1009.64,1113.427,1308.703,1437.426,1507.479,1503.487,1563.634,1518.507,1534.878,1775.876,2085.128,2276.353,2429.307,2688.576,5463.787,6009.878,#N/A,,,,,,,
54,AST AU Equity,AUSNET SERVICES,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,684.12,960.261,1005.966,1169.4,1333.6,1468,1535.4,1639.5,1799.4,1833.9,1919,1881.5,1909.8,1861.5,1977.6,#N/A,,,,,,,
55,TPM AU Equity,TPG TELECOM LTD,AUD,#N/A,7.947,24.468,29.701,16.063,224.3,490.571,426.568,446.449,481.169,508.017,574.513,663.139,724.533,970.9,1270.6,2387.8,2490.7,2496.1,2477.4,#N/A,#N/A,,,,,,,
56,BPT AU Equity,BEACH ENERGY LTD,AUD,8.036,9.599,14.264,35.377,38.527,61.234,125.89,472.229,564.367,583.567,489.169,498.223,619.268,700.46,1057.724,735.5,564.6,652.6,1267.4,2077.7,1728.2,#N/A,,,,,,,
57,QUB AU Equity,QUBE HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,190.782,776.818,1027.212,1173.677,1393.348,1264.8,1418.1,1600.3,1667.1,1833.7,#N/A,,,,,,,
58,BLD AU Equity,BORAL LTD,AUD,2384.3,3280.2,3488.8,3831,4149.8,4296.7,4756.1,4889.1,5178.6,4858.9,4493.8,4345.7,4716.2,4163.4,4325.7,4297.6,3945.2,4128,5579.3,5738.4,5671.4,#N/A,,,,,,,
59,SOL AU Equity,WASHINGTON H. SOUL PATTINSON,AUD,851.303,906.448,334.307,327.778,383.184,545.643,718.045,683.034,625.19,584.09,685.681,611.485,771.717,694.455,583.651,571.797,568.815,933.178,1136.179,1562.789,1329.808,#N/A,,,,,,,
60,IPL AU Equity,INCITEC PIVOT LTD,AUD,#N/A,#N/A,#N/A,690.7,1135.588,1073.872,1111.2,1373.2,2918.2,3418.9,2931.7,3545.3,3500.9,3403.7,3352,3643.3,3353.7,3473.4,3856.3,3918.2,#N/A,#N/A,,,,,,,
61,HVN AU Equity,HARVEY NORMAN HOLDINGS LTD,AUD,220.577,358.409,788.156,1000.245,1751.668,1902.487,1801.129,2177.486,2356.992,1440.651,1344.455,1556.384,1407.342,1323.481,1513.662,1617.151,1795.759,1833.123,1993.76,2234.118,2294.913,#N/A,,,,,,,
62,CGF AU Equity,CHALLENGER LTD,AUD,#N/A,#N/A,#N/A,#N/A,446.475,2070.9,915.9,2328.3,2737.2,1673.8,1634.7,1526.5,1441,1617.8,1615.8,1689,1813.3,1972.3,2158.2,2336.1,1101.7,#N/A,,,,,,,
