Num,Ticker,Country,Data FX,1980-01-31 00:00:00,1980-02-29 00:00:00,1980-03-31 00:00:00,1980-04-30 00:00:00,1980-05-30 00:00:00,1980-06-30 00:00:00,1980-07-31 00:00:00,1980-08-29 00:00:00,1980-09-30 00:00:00,1980-10-31 00:00:00,1980-11-28 00:00:00,1980-12-31 00:00:00,1981-01-30 00:00:00,1981-02-27 00:00:00,1981-03-31 00:00:00,1981-04-30 00:00:00,1981-05-29 00:00:00,1981-06-30 00:00:00,1981-07-31 00:00:00,1981-08-31 00:00:00,1981-09-30 00:00:00,1981-10-30 00:00:00,1981-11-30 00:00:00,1981-12-31 00:00:00,1982-01-29 00:00:00,1982-02-26 00:00:00,1982-03-31 00:00:00,1982-04-30 00:00:00,1982-05-31 00:00:00,1982-06-30 00:00:00,1982-07-30 00:00:00,1982-08-31 00:00:00,1982-09-30 00:00:00,1982-10-29 00:00:00,1982-11-30 00:00:00,1982-12-31 00:00:00,1983-01-31 00:00:00,1983-02-28 00:00:00,1983-03-31 00:00:00,1983-04-29 00:00:00,1983-05-31 00:00:00,1983-06-30 00:00:00,1983-07-29 00:00:00,1983-08-31 00:00:00,1983-09-30 00:00:00,1983-10-31 00:00:00,1983-11-30 00:00:00,1983-12-30 00:00:00,1984-01-31 00:00:00,1984-02-29 00:00:00,1984-03-30 00:00:00,1984-04-30 00:00:00,1984-05-31 00:00:00,1984-06-29 00:00:00,1984-07-31 00:00:00,1984-08-31 00:00:00,1984-09-28 00:00:00,1984-10-31 00:00:00,1984-11-30 00:00:00,1984-12-31 00:00:00,1985-01-31 00:00:00,1985-02-28 00:00:00,1985-03-29 00:00:00,1985-04-30 00:00:00,1985-05-31 00:00:00,1985-06-28 00:00:00,1985-07-31 00:00:00,1985-08-30 00:00:00,1985-09-30 00:00:00,1985-10-31 00:00:00,1985-11-29 00:00:00,1985-12-31 00:00:00,1986-01-31 00:00:00,1986-02-28 00:00:00,1986-03-31 00:00:00,1986-04-30 00:00:00,1986-05-30 00:00:00,1986-06-30 00:00:00,1986-07-31 00:00:00,1986-08-29 00:00:00,1986-09-30 00:00:00,1986-10-31 00:00:00,1986-11-28 00:00:00,1986-12-31 00:00:00,1987-01-30 00:00:00,1987-02-27 00:00:00,1987-03-31 00:00:00,1987-04-30 00:00:00,1987-05-29 00:00:00,1987-06-30 00:00:00,1987-07-31 00:00:00,1987-08-31 00:00:00,1987-09-30 00:00:00,1987-10-30 00:00:00,1987-11-30 00:00:00,1987-12-31 00:00:00,1988-01-29 00:00:00,1988-02-29 00:00:00,1988-03-31 00:00:00,1988-04-29 00:00:00,1988-05-31 00:00:00,1988-06-30 00:00:00,1988-07-29 00:00:00,1988-08-31 00:00:00,1988-09-30 00:00:00,1988-10-31 00:00:00,1988-11-30 00:00:00,1988-12-30 00:00:00,1989-01-31 00:00:00,1989-02-28 00:00:00,1989-03-31 00:00:00,1989-04-28 00:00:00,1989-05-31 00:00:00,1989-06-30 00:00:00,1989-07-31 00:00:00,1989-08-31 00:00:00,1989-09-29 00:00:00,1989-10-31 00:00:00,1989-11-30 00:00:00,1989-12-29 00:00:00,1990-01-31 00:00:00,1990-02-28 00:00:00,1990-03-30 00:00:00,1990-04-30 00:00:00,1990-05-31 00:00:00,1990-06-29 00:00:00,1990-07-31 00:00:00,1990-08-31 00:00:00,1990-09-28 00:00:00,1990-10-31 00:00:00,1990-11-30 00:00:00,1990-12-31 00:00:00,1991-01-31 00:00:00,1991-02-28 00:00:00,1991-03-29 00:00:00,1991-04-30 00:00:00,1991-05-31 00:00:00,1991-06-28 00:00:00,1991-07-31 00:00:00,1991-08-30 00:00:00,1991-09-30 00:00:00,1991-10-31 00:00:00,1991-11-29 00:00:00,1991-12-31 00:00:00,1992-01-31 00:00:00,1992-02-28 00:00:00,1992-03-31 00:00:00,1992-04-30 00:00:00,1992-05-29 00:00:00,1992-06-30 00:00:00,1992-07-31 00:00:00,1992-08-31 00:00:00,1992-09-30 00:00:00,1992-10-30 00:00:00,1992-11-30 00:00:00,1992-12-31 00:00:00,1993-01-29 00:00:00,1993-02-26 00:00:00,1993-03-31 00:00:00,1993-04-30 00:00:00,1993-05-31 00:00:00,1993-06-30 00:00:00,1993-07-30 00:00:00,1993-08-31 00:00:00,1993-09-30 00:00:00,1993-10-29 00:00:00,1993-11-30 00:00:00,1993-12-31 00:00:00,1994-01-31 00:00:00,1994-02-28 00:00:00,1994-03-31 00:00:00,1994-04-29 00:00:00,1994-05-31 00:00:00,1994-06-30 00:00:00,1994-07-29 00:00:00,1994-08-31 00:00:00,1994-09-30 00:00:00,1994-10-31 00:00:00,1994-11-30 00:00:00,1994-12-30 00:00:00,1995-01-31 00:00:00,1995-02-28 00:00:00,1995-03-31 00:00:00,1995-04-28 00:00:00,1995-05-31 00:00:00,1995-06-30 00:00:00,1995-07-31 00:00:00,1995-08-31 00:00:00,1995-09-29 00:00:00,1995-10-31 00:00:00,1995-11-30 00:00:00,1995-12-29 00:00:00,1996-01-31 00:00:00,1996-02-29 00:00:00,1996-03-29 00:00:00,1996-04-30 00:00:00,1996-05-31 00:00:00,1996-06-28 00:00:00,1996-07-31 00:00:00,1996-08-30 00:00:00,1996-09-30 00:00:00,1996-10-31 00:00:00,1996-11-29 00:00:00,1996-12-31 00:00:00,1997-01-31 00:00:00,1997-02-28 00:00:00,1997-03-31 00:00:00,1997-04-30 00:00:00,1997-05-30 00:00:00,1997-06-30 00:00:00,1997-07-31 00:00:00,1997-08-29 00:00:00,1997-09-30 00:00:00,1997-10-31 00:00:00,1997-11-28 00:00:00,1997-12-31 00:00:00,1998-01-30 00:00:00,1998-02-27 00:00:00,1998-03-31 00:00:00,1998-04-30 00:00:00,1998-05-29 00:00:00,1998-06-30 00:00:00,1998-07-31 00:00:00,1998-08-31 00:00:00,1998-09-30 00:00:00,1998-10-30 00:00:00,1998-11-30 00:00:00,1998-12-31 00:00:00,1999-01-29 00:00:00,1999-02-26 00:00:00,1999-03-31 00:00:00,1999-04-30 00:00:00,1999-05-31 00:00:00,1999-06-30 00:00:00,1999-07-30 00:00:00,1999-08-31 00:00:00,1999-09-30 00:00:00,1999-10-29 00:00:00,1999-11-30 00:00:00,1999-12-31 00:00:00,2000-01-31 00:00:00,2000-02-29 00:00:00,2000-03-31 00:00:00,2000-04-28 00:00:00,2000-05-31 00:00:00,2000-06-30 00:00:00,2000-07-31 00:00:00,2000-08-31 00:00:00,2000-09-29 00:00:00,2000-10-31 00:00:00,2000-11-30 00:00:00,2000-12-29 00:00:00,2001-01-31 00:00:00,2001-02-28 00:00:00,2001-03-30 00:00:00,2001-04-30 00:00:00,2001-05-31 00:00:00,2001-06-29 00:00:00,2001-07-31 00:00:00,2001-08-31 00:00:00,2001-09-28 00:00:00,2001-10-31 00:00:00,2001-11-30 00:00:00,2001-12-31 00:00:00,2002-01-31 00:00:00,2002-02-28 00:00:00,2002-03-29 00:00:00,2002-04-30 00:00:00,2002-05-31 00:00:00,2002-06-28 00:00:00,2002-07-31 00:00:00,2002-08-30 00:00:00,2002-09-30 00:00:00,2002-10-31 00:00:00,2002-11-29 00:00:00,2002-12-31 00:00:00,2003-01-31 00:00:00,2003-02-28 00:00:00,2003-03-31 00:00:00,2003-04-30 00:00:00,2003-05-30 00:00:00,2003-06-30 00:00:00,2003-07-31 00:00:00,2003-08-29 00:00:00,2003-09-30 00:00:00,2003-10-31 00:00:00,2003-11-28 00:00:00,2003-12-31 00:00:00,2004-01-30 00:00:00,2004-02-27 00:00:00,2004-03-31 00:00:00,2004-04-30 00:00:00,2004-05-31 00:00:00,2004-06-30 00:00:00,2004-07-30 00:00:00,2004-08-31 00:00:00,2004-09-30 00:00:00,2004-10-29 00:00:00,2004-11-30 00:00:00,2004-12-31 00:00:00,2005-01-31 00:00:00,2005-02-28 00:00:00,2005-03-31 00:00:00,2005-04-29 00:00:00,2005-05-31 00:00:00,2005-06-30 00:00:00,2005-07-29 00:00:00,2005-08-31 00:00:00,2005-09-30 00:00:00,2005-10-31 00:00:00,2005-11-30 00:00:00,2005-12-30 00:00:00,2006-01-31 00:00:00,2006-02-28 00:00:00,2006-03-31 00:00:00,2006-04-28 00:00:00,2006-05-31 00:00:00,2006-06-30 00:00:00,2006-07-31 00:00:00,2006-08-31 00:00:00,2006-09-29 00:00:00,2006-10-31 00:00:00,2006-11-30 00:00:00,2006-12-29 00:00:00,2007-01-31 00:00:00,2007-02-28 00:00:00,2007-03-30 00:00:00,2007-04-30 00:00:00,2007-05-31 00:00:00,2007-06-29 00:00:00,2007-07-31 00:00:00,2007-08-31 00:00:00,2007-09-28 00:00:00,2007-10-31 00:00:00,2007-11-30 00:00:00,2007-12-31 00:00:00,2008-01-31 00:00:00,2008-02-29 00:00:00,2008-03-31 00:00:00,2008-04-30 00:00:00,2008-05-30 00:00:00,2008-06-30 00:00:00,2008-07-31 00:00:00,2008-08-29 00:00:00,2008-09-30 00:00:00,2008-10-31 00:00:00,2008-11-28 00:00:00,2008-12-31 00:00:00,2009-01-30 00:00:00,2009-02-27 00:00:00,2009-03-31 00:00:00,2009-04-30 00:00:00,2009-05-29 00:00:00,2009-06-30 00:00:00,2009-07-31 00:00:00,2009-08-31 00:00:00,2009-09-30 00:00:00,2009-10-30 00:00:00,2009-11-30 00:00:00,2009-12-31 00:00:00,2010-01-29 00:00:00,2010-02-26 00:00:00,2010-03-31 00:00:00,2010-04-30 00:00:00,2010-05-31 00:00:00,2010-06-30 00:00:00,2010-07-30 00:00:00,2010-08-31 00:00:00,2010-09-30 00:00:00,2010-10-29 00:00:00,2010-11-30 00:00:00,2010-12-31 00:00:00,2011-01-31 00:00:00,2011-02-28 00:00:00,2011-03-31 00:00:00,2011-04-29 00:00:00,2011-05-31 00:00:00,2011-06-30 00:00:00,2011-07-29 00:00:00,2011-08-31 00:00:00,2011-09-30 00:00:00,2011-10-31 00:00:00,2011-11-30 00:00:00,2011-12-30 00:00:00,2012-01-31 00:00:00,2012-02-29 00:00:00,2012-03-30 00:00:00,2012-04-30 00:00:00,2012-05-31 00:00:00,2012-06-29 00:00:00,2012-07-31 00:00:00,2012-08-31 00:00:00,2012-09-28 00:00:00,2012-10-31 00:00:00,2012-11-30 00:00:00,2012-12-31 00:00:00,2013-01-31 00:00:00,2013-02-28 00:00:00,2013-03-29 00:00:00,2013-04-30 00:00:00,2013-05-31 00:00:00,2013-06-28 00:00:00,2013-07-31 00:00:00,2013-08-30 00:00:00,2013-09-30 00:00:00,2013-10-31 00:00:00,2013-11-29 00:00:00,2013-12-31 00:00:00,2014-01-31 00:00:00,2014-02-28 00:00:00,2014-03-31 00:00:00,2014-04-30 00:00:00,2014-05-30 00:00:00,2014-06-30 00:00:00,2014-07-31 00:00:00,2014-08-29 00:00:00,2014-09-30 00:00:00,2014-10-31 00:00:00,2014-11-28 00:00:00,2014-12-31 00:00:00,2015-01-30 00:00:00,2015-02-27 00:00:00,2015-03-31 00:00:00,2015-04-30 00:00:00,2015-05-29 00:00:00,2015-06-30 00:00:00,2015-07-31 00:00:00,2015-08-31 00:00:00,2015-09-30 00:00:00,2015-10-30 00:00:00,2015-11-30 00:00:00,2015-12-31 00:00:00,2016-01-29 00:00:00,2016-02-29 00:00:00,2016-03-31 00:00:00,2016-04-29 00:00:00,2016-05-31 00:00:00,2016-06-30 00:00:00,2016-07-29 00:00:00,2016-08-31 00:00:00,2016-09-30 00:00:00,2016-10-31 00:00:00,2016-11-30 00:00:00,2016-12-30 00:00:00,2017-01-31 00:00:00,2017-02-28 00:00:00,2017-03-31 00:00:00,2017-04-28 00:00:00,2017-05-31 00:00:00,2017-06-30 00:00:00,2017-07-31 00:00:00,2017-08-31 00:00:00,2017-09-29 00:00:00,2017-10-31 00:00:00,2017-11-30 00:00:00,2017-12-29 00:00:00,2018-01-31 00:00:00,2018-02-28 00:00:00,2018-03-30 00:00:00,2018-04-30 00:00:00,2018-05-31 00:00:00,2018-06-29 00:00:00,2018-07-31 00:00:00,2018-08-31 00:00:00,2018-09-28 00:00:00,2018-10-31 00:00:00,2018-11-30 00:00:00,2018-12-31 00:00:00,2019-01-31 00:00:00,2019-02-28 00:00:00,2019-03-29 00:00:00,2019-04-30 00:00:00,2019-05-31 00:00:00,2019-06-28 00:00:00,2019-07-31 00:00:00,2019-08-30 00:00:00,2019-09-30 00:00:00,2019-10-31 00:00:00,2019-11-29 00:00:00,2019-12-31 00:00:00,2020-01-31 00:00:00,2020-02-28 00:00:00,2020-03-31 00:00:00,2020-04-30 00:00:00,2020-05-29 00:00:00,2020-06-30 00:00:00,2020-07-31 00:00:00,2020-08-31 00:00:00,2020-09-30 00:00:00,2020-10-31 00:00:00,2020-11-30 00:00:00,2020-12-31 00:00:00,2021-01-31 00:00:00,2021-02-28 00:00:00,2021-03-31 00:00:00,2021-04-30 00:00:00,2021-05-31 00:00:00,2021-06-30 00:00:00,2021-07-31 00:00:00,2021-08-31 00:00:00,2021-09-30 00:00:00,2021-10-31 00:00:00,2021-11-30 00:00:00,2021-12-31 00:00:00
1,GACGB10 Index,AUSTRALIA,AUD,10.45,10.55,11.2,11.73,11.73,11.76,11.78,11.78,11.78,11.9,11.9,12.6,13.1,13.1,13.1,13.1,13.1,13.15,14.2,15,15,13.1,15,15,15.15,16,16.3,16.35,16.4,16.4,16.4,16.1,14,13.7,14.3,12.95,13.1,14.5,15,14.1,14.6,14.85,14.8,14.85,14.15,13.4,13.2,13.5,13.5,14,14.05,13.9,14.15,13.75,13.15,12.8,13.1,13.25,13.25,13.5,13.1,13.7,13.8,14,13.75,13.5,13.3,13.95,13.8,14.55,15.05,14.85,14.1,13.7,12.6,12.25,12.65,12.95,14.2,14.1,13.85,13.6,13.6,13.4,13.8,14.15,13.45,13.05,12.9,12.8,12.95,12.95,12.5,13.65,13.3,12.85,12.4,12.3,11.9,11.5,12.3,11.95,11.85,11.8,11.95,11.9,12.35,12.95,13.3,13.65,13.65,13.4,13.9,13.5,13.35,12.95,13.65,13.55,13.1,12.9,12.71,13.3,13.45,13.8,13.5,13.45,13.15,13.5,13.65,13.35,12.234,12.05,11.516,11.489,11.37,10.99,10.75,11.155,10.989,10.67,10.31,9.82,9.794,9.388,10.11,10.14,9.861,9.391,9.081,8.9,8.284,8.931000000000001,8.892,8.795,8.69,8.925,8.6,7.97,7.78,7.545,7.57,7.39,6.892,6.64,6.84,6.495,6.8149999999999995,6.675,6.37,7.085,7.95,8.44,8.785,9.635,9.565,9.36,10.32,10.51,10.47,10.04,10.4,9.85,9.83,9.69,8.93,9.21,9.401,8.98,8.554,8.78,8.165,8.22,8.045,8.62,8.9,8.725,8.96,8.79,8.31,8.08,7.769,7.35,7.17,7.319,7.468,7.745,8.055,7.825,7.435,7.055,6.38,6.62,6.125,5.905,6.195,6.038,5.9350000000000005,5.98,5.753,5.89,5.39,5.545,5.573,5.79,5.005,4.97,5.005,5.015,5.01,5.495,5.49,5.67,5.992,6.27,6.2379999999999995,6.355,6.301,6.627,6.64,6.98,7.225,6.665,6.379,6.408,6.287,6.183,6.259,6.28,6.225,6.213,5.775,5.48,5.287,5.249,5.293,5.797,6.038,6.06,6.093,5.553,5.533,5.22,5.585,6.02,6.038,5.96,6.35,6.095,6.2780000000000005,6.075,5.96,5.7780000000000005,5.35,5.535,5.715,5.17,5.25,5.078,5.34,5.293,4.875,5.018,5.438,5.501,5.388,5.774,5.963,5.607,5.838,5.5600000000000005,5.504,5.952,5.865,5.947,5.902,5.584,5.467,5.389,5.225,5.33,5.4030000000000005,5.564,5.672,5.342,5.144,5.107,5.126,5.047,5.362,5.479,5.377,5.2,5.353,5.29,5.415,5.7,5.73,5.78,5.84,5.661,5.506,5.658,5.589,5.882,5.937,5.686,5.88,5.879,6.015,6.256,6.031,5.918,6.145,6.1370000000000005,5.997,6.326,6.088,6.213,6.054,6.286,6.53,6.447,6.218,5.759,5.395,5.169,4.5969999999999995,3.992,4.099,4.4030000000000005,4.423,4.569,5.279,5.522,5.605,5.416,5.36,5.543,5.24,5.644,5.379,5.435,5.78,5.711,5.372,5.094,5.2,4.763,4.963,5.203,5.409,5.545,5.514,5.494,5.486,5.432,5.21,5.208,4.803,4.373,4.22,4.509,3.932,3.669,3.718,3.972,3.982,3.674,2.9210000000000003,3.038,3.105,3.092,2.9859999999999998,3.126,3.157,3.273,3.448,3.348,3.41,3.093,3.358,3.76,3.725,3.896,3.8120000000000003,4.024,4.222,4.235,3.999,4.02,4.083,3.95,3.656,3.542,3.5060000000000002,3.293,3.48,3.289,3.026,2.74,2.443,2.459,2.319,2.646,2.73,3.01,2.758,2.6630000000000003,2.605,2.6109999999999998,2.859,2.88,2.635,2.399,2.489,2.517,2.303,1.9809999999999999,1.874,1.8239999999999998,1.908,2.346,2.723,2.765,2.713,2.722,2.701,2.575,2.387,2.598,2.678,2.714,2.839,2.669,2.499,2.63,2.8129999999999997,2.808,2.601,2.769,2.67,2.6310000000000002,2.6470000000000002,2.519,2.668,2.627,2.592,2.318,2.243,2.103,1.775,1.787,1.458,1.322,1.185,0.885,1.018,1.139,1.034,1.37,0.952,0.818,0.762,0.891,0.885,0.87,0.815,0.982,0.787,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2,GAGB10YR Index,AUSTRIA,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.22,6.99,6.92,7.044,7.124,6.838,6.757,6.5,6.3870000000000005,6.188,6.176,5.864,5.814,6.232,6.543,6.782,7.444,7.212,7.041,7.391,7.552,7.702,7.62,7.723,7.683,7.633,7.458,7.312,6.984,7.252,7.081,6.962,6.97,6.917,6.621,6.364,6.199,6.608,6.542,6.369,6.568,6.57,6.527,6.478,6.147,6.087,5.756,5.827,5.774,5.521,5.819,5.833,5.921,5.746,5.605,5.708,5.552,5.657,5.526,5.418,5.152,5.044,4.996,5.062,4.924,4.854,4.792,4.533,4.196,4.348,4.201,4.032,3.82,4.146,4.164,4.047,4.311,4.769,5.023,5.134,5.32,5.382,5.364,5.558,5.795,5.7620000000000005,5.471,5.561,5.53,5.577,5.535,5.629,5.545,5.521,5.297,5.167,5.133,5.065,5.046,5.37,5.457,5.377,5.132,5.047,5.031,4.619,4.783,5.172,5.092,5.15,5.43,5.308,5.348,5.138,4.927,4.74,4.449,4.643,4.574,4.27,4.111,3.934,4.057,4.058,3.677,3.903,4.249,4.246,4.047,4.3629999999999995,4.493,4.335,4.332,4.147,4.057,4.281,4.415,4.377,4.273,4.079,4.04,3.917,3.777,3.67,3.525,3.691,3.608,3.379,3.306,3.16,3.278,3.127,3.17,3.402,3.436,3.2800000000000002,3.463,3.409,3.409,4.011,4.02,4.098,3.951,3.793,3.739,3.779,3.717,3.98,4.135,3.995,4.103,4.208,4.464,4.622,4.428,4.314,4.394,4.306,4.265,4.432,4.051,3.989,4.111,4.398,4.661,4.888,4.626,4.465,4.442,4.549,3.901,3.855,4.225,4.216,4.042,4.021,4.31,4.139,3.773,3.729,3.667,3.58,3.518,3.717,3.669,3.548,3.461,3.384,3.011,3.16,3.076,2.539,2.8040000000000003,2.927,3.202,3.507,3.605,3.64,3.8040000000000003,3.623,3.449,3.502,3.128,2.859,2.676,2.977,3.496,2.904,2.916,2.936,2.75,2.669,2.107,2.416,1.88,2.031,2.023,1.9849999999999999,1.754,1.748,1.9849999999999999,1.8199999999999998,1.6949999999999998,1.634,1.901,2.161,2.078,2.299,2.184,2.037,2.043,2.2720000000000002,1.917,1.928,1.812,1.7,1.548,1.554,1.3940000000000001,1.1280000000000001,1.149,1.03,0.838,0.643,0.383,0.4,0.319,0.475,0.627,1.143,0.905,1.105,0.889,0.781,0.727,0.899,0.568,0.387,0.353,0.485,0.319,0.2,0.045,0.151,0.1,0.347,0.549,0.426,0.682,0.434,0.542,0.607,0.595,0.714,0.704,0.564,0.626,0.538,0.512,0.582,0.808,0.878,0.703,0.747,0.662,0.581,0.61,0.553,0.683,0.6,0.564,0.498,0.367,0.535,0.238,0.309,0.123,-0.049,-0.217,-0.436,-0.315,-0.163,-0.125,0.027,-0.257,-0.377,0.006,-0.157,-0.114,-0.205,-0.297,-0.22,-0.346,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3,GBGB10YR Index,BELGIUM,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.58,7.57,7.44,7.549,7.374,6.985,7.104,7.092,7.435,7.095,6.834,6.34,6.467,6.947,7.155,7.421,7.985,7.93,7.976,8.409,8.515,8.458,8.218,8.359,8.297,8.232,8.026,7.833,7.381,7.572,7.289,7.212,7.148,6.9559999999999995,6.723,6.687,6.452,6.849,6.769,6.621,6.713,6.77,6.726,6.628,6.233,6.11,5.809,5.875,5.814,5.636,6.005,5.969,6.02,5.78,5.654,5.785,5.629,5.743,5.5969999999999995,5.441,5.197,5.075,5.064,5.126,5.01,4.947,4.841,4.538,4.183,4.303,4.193,4.103,3.883,4.208,4.268,4.136,4.415,4.8,5.093,5.203,5.368,5.388,5.3870000000000005,5.595,5.8309999999999995,5.793,5.504,5.593,5.537,5.59,5.552,5.66,5.591,5.583,5.358,5.242,5.143,5.127,5.095,5.399,5.471,5.431,5.188,5.098,5.091,4.678,4.8309999999999995,5.246,5.163,5.176,5.474,5.339,5.372,5.17,4.966,4.765,4.491,4.67,4.61,4.316,4.239,4.053,4.171,4.182,3.832,3.9,4.266,4.2620000000000005,4.06,4.368,4.498,4.344,4.369,4.185,4.085,4.306,4.456,4.399,4.295,4.104,4.071,3.9459999999999997,3.801,3.6879999999999997,3.543,3.711,3.71,3.5060000000000002,3.347,3.195,3.312,3.162,3.198,3.427,3.461,3.327,3.5300000000000002,3.545,3.828,3.9939999999999998,4.009,4.08,3.944,3.787,3.741,3.778,3.724,3.993,4.148,4.012,4.122,4.223,4.477,4.64,4.4879999999999995,4.4,4.4879999999999995,4.373,4.352,4.468,4.202,4.196,4.304,4.418,4.702,4.955,4.712,4.557,4.628,4.63,3.987,3.775,4.402,4.199,3.943,3.868,4.181,3.9619999999999997,3.734,3.707,3.664,3.633,3.567,3.709,3.766,3.659,3.541,3.487,3.15,3.444,3.301,2.831,3.136,3.322,3.997,3.9699999999999998,4.269,4.269,4.302,4.233,4.175,4.095,4.379,4.033,3.654,4.379,5.005,4.09,3.673,3.594,3.402,3.299,2.957,3.192,2.604,2.56,2.5300000000000002,2.438,2.167,2.058,2.484,2.35,2.235,1.96,2.242,2.633,2.524,2.7439999999999998,2.567,2.407,2.342,2.557,2.358,2.334,2.214,2.076,1.893,1.696,1.537,1.227,1.215,1.109,0.922,0.831,0.603,0.563,0.445,0.64,0.81,1.216,0.944,1.147,0.908,0.806,0.781,0.969,0.768,0.588,0.511,0.674,0.508,0.228,0.123,0.177,0.137,0.395,0.631,0.534,0.984,0.708,0.849,0.78,0.658,0.801,0.824,0.666,0.73,0.604,0.569,0.635,0.977,0.942,0.765,0.816,0.741,0.69,0.741,0.701,0.831,0.779,0.759,0.776,0.601,0.689,0.412,0.451,0.288,0.066,-0.12,-0.342,-0.254,-0.099,-0.064,0.09,-0.189,-0.222,0.059,-0.027,-0.016,-0.126,-0.215,-0.14,-0.291,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
