Num,Ticker,Name,Data FX,FY 2000,FY 2001,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,,,,,,,
52,EVN AU Equity,EVOLUTION MINING LTD,AUD,#N/A,#N/A,#N/A,0.0266,0.0266,0.0266,0.0266,0.0266,0,0,0,0,18.365,0,0,0,0,0,0,0,0,#N/A,,,,,,,
53,REH AU Equity,REECE LTD,AUD,0.778,0.612,0.603,0.444,0.444,0.444,2.879,3.177,2.779,0,0,0,0,3.367,162.543,162.543,152.092,155.369,175.941,1350.581,1475.711,#N/A,,,,,,,
54,AST AU Equity,AUSNET SERVICES,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0.3,12.1,12.1,12.1,36.5,35.8,35.8,35.8,35.8,35.8,35.8,#N/A,,,,,,,
55,TPM AU Equity,TPG TELECOM LTD,AUD,#N/A,0,0,0,0,56.93,87.243,61.497,235.947,241.918,382.357,382.357,391.521,391.521,549.1,546.1,1911,1911,1911,1911,#N/A,#N/A,,,,,,,
56,BPT AU Equity,BEACH ENERGY LTD,AUD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.9,57.1,57.1,#N/A,,,,,,,
57,QUB AU Equity,QUBE HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.889,191.672,550.447,561.272,565.373,588.928,592.9,646.4,709.5,744.2,765.4,#N/A,,,,,,,
58,BLD AU Equity,BORAL LTD,AUD,198.9,198.9,198.9,244.9,225.6,308.6,321.2,314.4,286.4,292,275,243.7,797.3,825.8,183.1,208.6,213.1,2097.8,2159.9,2230.2,1199.7,#N/A,,,,,,,
59,SOL AU Equity,WASHINGTON H. SOUL PATTINSON,AUD,7.825,7.825,3.488,29.31,7.01,99.086,84.038,66.327,9.94,5.596,5.596,51.485,18.098,22.83,22.83,22.83,18.673000000000002,18.673000000000002,26.594,29.105,29.105,#N/A,,,,,,,
60,IPL AU Equity,INCITEC PIVOT LTD,AUD,#N/A,#N/A,#N/A,185.354,183.809,183.809,183.8,183.8,3408.6,2553.5,2560.9,2516.6,2449.8,2537.8,2580.5,2883.2,2770.2,2731.7,2618.4,2724.5,#N/A,#N/A,,,,,,,
61,HVN AU Equity,HARVEY NORMAN HOLDINGS LTD,AUD,0.59,0.692,0.692,12.014,11.212,11.208,11.147,0.01,0.01,0.011,0.011,0.009,0.01,0.01,0.01,0,0,0,0,0,0,#N/A,,,,,,,
