Num,Ticker,Name,Data FX,FY 2000,FY 2001,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,,,,,,,
36,TAH AU Equity,TABCORP HOLDINGS LTD,AUD,174.78,187.682,260.959,252.624,311.027,433.4,543.4,450.4,-164.6,521.7,469.5,534.8,340,126.6,129.9,334.5,169.7,-20.8,28.7,362.5,-870,#N/A,,,,,,,
37,CPU AU Equity,COMPUTERSHARE LTD,AUD,60.8729,72.2028,136.2982,16.256,79.982,125.391,182.4985,297.7486,315.234,347.7901,334.8528,267.7612,167.6568,152.9973,273.9142,184.5683,216.1191,353.3815,387.2556,581.4973,347.0475,#N/A,,,,,,,
38,MPL AU Equity,MEDIBANK PRIVATE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,126.595,232.741,130.802,285.3,417.6,449.5,445.1,458.7,315,#N/A,,,,,,,
39,CTX AU Equity,CALTEX AUSTRALIA LTD,AUD,36.062,-186.169,215.17,197.497,502.308,594.572,465.976,646.35,34.262,314.082,316.952,-713.514,56.777,530.028,19.931,521.507,609.94,619.085,560.416,382.763,#N/A,#N/A,,,,,,,
40,ORI AU Equity,ORICA LTD,AUD,113.7,-192.7,213.6,100.7,327.8,208.3,539.1,487.7,539.6,541.8,1318.7,642.3,402.8,592.5,602.5,-1267.4,342.8,386.2,-48.1,245.1,#N/A,#N/A,,,,,,,
41,NST AU Equity,NORTHERN STAR RESOURCES LTD,AUD,#N/A,#N/A,-0.0014,-0.102,-0.2075,-0.2653,-0.693,-1.5348000000000002,-0.0866,-4.6646,-1.2808,16.285,21.964,28.328,21.871,91.902,151.365,215.31,194.113,154.711,258.327,#N/A,,,,,,,
42,CWN AU Equity,CROWN RESORTS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,322,1957.252,3546.432,-1197.904,292.293,335.855,513.325,395.787,655.763,385.047,948.823,1866.055,558.9,401.8,79.5,#N/A,,,,,,,
43,CCL AU Equity,COCA-COLA AMATIL LTD,AUD,204,447.8,209.5,194.2,276.6,320.5,282.4,310.7,385.6,449,497.3,591.8,457.8,79.9,272.1,393.4,246.1,445.2,279,374.4,#N/A,#N/A,,,,,,,
44,WOR AU Equity,WORLEY LTD,AUD,#N/A,#N/A,9.342,25.86,30.722,66.452,139.106,224.766,343.9,390.5,291.1,364.2,353.2,322.1,249.1,-54.9,23.5,33.5,62.2,152,171,#N/A,,,,,,,
45,SEK AU Equity,SEEK LTD,AUD,#N/A,#N/A,#N/A,5.821,13.835,20.447,34.157,55.515,76.28,55.301,89.521,97.688,131.68,300.1,195.6,281.2,357.1,340.2,52.2,180.3,-111.7,#N/A,,,,,,,
