Num,Ticker,Name,Data FX,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,FY 2022,FY 2023,,,,,,,
30,CPU AU Equity,COMPUTERSHARE LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
31,NST AU Equity,NORTHERN STAR RESOURCES LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
32,IAG AU Equity,INSURANCE AUSTRALIA GROUP,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
33,SHL AU Equity,SONIC HEALTHCARE LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
34,SCG AU Equity,SCENTRE GROUP,AUD,37621,37986,38352,38717,39082,39447,39813,40178,40543,40908,41274,41639,42004,42369,42735,43100,43465,43830,44196,44561,44926,#NA,,,,,,,
35,SOL AU Equity,WASHINGTON H. SOUL PATTINSON,AUD,37468,37833,38199,38564,38929,39294,39660,40025,40390,40755,41121,41486,41851,42216,42582,42947,43312,43677,44043,44408,44773,45138,,,,,,,
36,REH AU Equity,REECE LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
37,MIN AU Equity,MINERAL RESOURCES LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
38,RHC AU Equity,RAMSAY HEALTH CARE LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
39,PLS AU Equity,PILBARA MINERALS LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
40,ASX AU Equity,ASX LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
41,APA AU Equity,APA GROUP,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
42,CAR AU Equity,CARSALES.COM LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
43,SVW AU Equity,SEVEN GROUP HOLDINGS LTD,AUD,37436,37800,38164,38528,38892,39263,39627,39991,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
44,TLC AU Equity,LOTTERY CORP LTD/THE,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
45,TPG AU Equity,TPG TELECOM LTD,AUD,37621,37986,38352,38717,39082,39447,39813,40178,40543,40908,41274,42004,41820,42185,42551,42916,43312,43830,44196,44561,44926,#NA,,,,,,,
46,MPL AU Equity,MEDIBANK PRIVATE LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
47,EDV AU Equity,ENDEAVOUR GROUP LTD/AUSTRALI,AUD,37621,37986,38352,38717,39082,39447,39813,40178,40543,40908,41274,41639,43281,43646,44012,44373,44738,45102,#NA,#NA,#NA,#NA,,,,,,,
48,TWE AU Equity,TREASURY WINE ESTATES LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
49,WOR AU Equity,WORLEY LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
50,BSL AU Equity,BLUESCOPE STEEL LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
51,QAN AU Equity,QANTAS AIRWAYS LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
