Num,Ticker,Name,Data FX,FY 2000,FY 2001,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,,,,,,,
103,ABC AU Equity,ADELAIDE BRIGHTON LTD,AUD,32.18,21.562,19.514,14.167,21.646,24.603,24.2,19.3,23.1,25.5,2.8,11,8.8,11.1,31.8,33.3,21.5,57.6,93.9,116.8,#N/A,#N/A,,,,,,,
104,CSR AU Equity,CSR LTD,AUD,126.3,200.2,156.6,56.9,60.3,53,58.3,53.2,24.9,14.7,43.9,143.6,55.8,11.9,5.9,68.4,73.1,19.1,13.7,50,414.8,#N/A,,,,,,,
105,CTD AU Equity,CORPORATE TRAVEL MANAGEMENT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.817,15.681000000000001,12.21,13.535,32,40.663,81.178,79.217,84.297,138.791,92.843,#N/A,,,,,,,
106,RRL AU Equity,REGIS RESOURCES LTD,AUD,0.016,0.053,0.018,0.001,0.0071,2.0915,4.4507,1.5110000000000001,0.231,4.675,9.541,27.39,1.353,61.22,6.615,51.781,99.374,119.267,181.118,188.697,192.428,#N/A,,,,,,,
107,NUF AU Equity,NUFARM LTD,AUD,43.946,23.615,15.78,28.507,56.826,55.791,51.269,92.377,59.143,84.312,188.741,257.706,191.317,264.972,241.638,391.418,281.444,235.145,301.7,505.687,686.552,#N/A,,,,,,,
108,EVT AU Equity,EVENT HOSPITALITY AND ENTERT,AUD,7.983,28.466,10.419,15.739,25.305,14.729,22.574,21.8,28.472,23.227,45.288,50.581,63.309,105.592,91.069,133.68,145.04,92.318,95.564,71.925,67.062,#N/A,,,,,,,
109,SGM AU Equity,SIMS LTD,AUD,18.948,43.825,71.202,78.617,20.107,46.008,15.8,38.56,133.487,69.536,132.3,165.5,51.4,46.9,56,315.5,248.3,378.5,339.1,382.9,227.3,#N/A,,,,,,,
110,DHG AU Equity,DOMAIN HOLDINGS AUSTRALIA LT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58.292,60.832,49.315,65.497,#N/A,,,,,,,
111,SUL AU Equity,SUPER RETAIL GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,13.64,6.902,6.372,6.271,8.709,16.81,30.2,25.697,47,22.3,24.2,13.1,15.6,19.9,15.2,7.5,285.1,#N/A,,,,,,,
112,PPT AU Equity,PERPETUAL LTD,AUD,66.267,56.227,109.951,113.199,163.368,167.891,202.979,214.58,183.111,146.138,187.539,220.32,153.057,217.119,282.585,289.356,278.23,323.487,320.237,299.587,164.143,#N/A,,,,,,,
113,NAN AU Equity,NANOSONICS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.5902,31.9064,24.225,13.881,21.144,12.356,29.31,24.064,21.233,45.724,48.841,62.989,69.433,72.18,91.781,#N/A,,,,,,,
114,SBM AU Equity,ST BARBARA LTD,AUD,3.388,4.47,9.032,0.597,12.849,16.273,79.336,87.369,35.517,53.692,102.157,79.485,185.242,117.383,79.407,76.871,136.689,160.909,226.443,880.199,405.541,#N/A,,,,,,,
115,BIN AU Equity,BINGO INDUSTRIES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.9927,3.606,5.358,13.278,21.443,39.189,56.848,#N/A,,,,,,,
116,BAP AU Equity,BAPCOR LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.5555,2.7621,60.991,10.863,107.896,22.392,39.755,40.154,47.61,126.3,#N/A,,,,,,,
117,VOC AU Equity,VOCUS GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.6681,2.6681,0.1201,0.3264,12.6288,7.6334,2.3872,14.1691,44.557,15.17,128.629,50.194,57.914,87.199,59.604,#N/A,,,,,,,
118,WEB AU Equity,WEBJET LTD,AUD,5.27,3.037,2.148,1.843,0.7945,3.5429,23.064,20.125,21.049,9.534,17.317,31.626,33.761,66.812,51.792,76.23,116.215,178.125,190.8,211.4,209.6,#N/A,,,,,,,
119,IPH AU Equity,IPH LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.321,5.346,58.761,24.398,26.213,35.263,82.91,#N/A,,,,,,,
120,TYR AU Equity,TYRO PAYMENTS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24.052,28.564,23.9,103.761,#N/A,,,,,,,
121,GNC AU Equity,GRAINCORP LTD-A,AUD,0,0,0,0,12.63,11.506,23.576999999999998,2.194,8.935,161.423,91.915,312.4,350.3,255,206.2,374,307.6,388.9,370.9,265.3,#N/A,#N/A,,,,,,,
122,HLS AU Equity,HEALIUS LTD,AUD,2.218,0.018,0.045,0.04,0.747,0.923,0.739,0.78,7.784,223.397,25.812,43.252,10.432,34.725,27.46,50,82.3,95.5,84,119.7,137.5,#N/A,,,,,,,
123,NHC AU Equity,NEW HOPE CORP LTD,AUD,54.2953,78.3698,27.046,29.212,26.818,590.499,19.207,56.892,9.691,220.348,103.608,75.149,70.99,21.564,57.015,24.789,91.162,236.885,274.975,58.827,70.377,#N/A,,,,,,,
124,CCP AU Equity,CREDIT CORP GROUP LTD,AUD,#N/A,3.15,1.363,0.5,1.8686,2.0427,2.8357,4.475,2.441,0.651,1.7570000000000001,1.7309999999999999,2.831,4.63,2.782,6.301,2.542,6.106,16.016,22.709,48.66,#N/A,,,,,,,
125,HTA AU Equity,HUTCHISON TELECOMM (AUST),AUD,48.307,103.69,39.256,34.282,52.2,42.45,23.593,34.894,134.685,2.858,5.317,11.578,10.891,2.972,1.815,5.318,4.469,8.884,18.598,108.057,#N/A,#N/A,,,,,,,
126,LYC AU Equity,LYNAS CORP LTD,AUD,3.851,6.425,1.749,3.184,12.3526,7.2404,7.1856,64.036,145.48,16.71,405.245,198.411,124.377,125.665,33.289,31.335,10.402,35.858,42.282,89.71,101.731,#N/A,,,,,,,
127,MND AU Equity,MONADELPHOUS GROUP LTD,AUD,6.93,2.927,9.894,16.094,15.864,22.237,61.65,101.364,126.447,152.235,149.192,172.479,203.556,195.341,217.859,209.835,203.515,241.909,208.773,164.042,208.292,#N/A,,,,,,,
128,IVC AU Equity,INVOCARE LTD,AUD,#N/A,6.407,5.196,7.143,0.687,4,5.717,8.981,6.414,5.509,5.123,5.872,6.081,8.899000000000001,10.488,8.679,11.528,15.531,14.776,19.56,#N/A,#N/A,,,,,,,
129,MP1 AU Equity,MEGAPORT LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11.87,21.0273,55.7607,74.879,166.877,#N/A,,,,,,,
130,GMA AU Equity,GENWORTH MORTGAGE INSURANCE,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97.405,33.745,113.92,88.596,78.114,57.634,43.025,141.45,87.254,#N/A,#N/A,,,,,,,
131,ARB AU Equity,ARB CORP LTD,AUD,1.08,1.126,2.846,1.655,2.7697000000000003,2.262,2.041,2.919,1.189,2.79,20.903,30.695,33.234,43.764,38.835,10.054,13.776,27.643,9.187,8.464,41.569,#N/A,,,,,,,
132,EML AU Equity,EML PAYMENTS LTD,AUD,#N/A,#N/A,#N/A,#N/A,0.1231,0.1794,2.3989,3.1955,1.189,0.8345,1.7537,10.3176,2.2895,1.3594,4.4959,4.2637,26.9417,39.872,39.006,33.085,118.381,#N/A,,,,,,,
133,BKL AU Equity,BLACKMORES LTD,AUD,3.534,2.049,3.67,9.09,2.18,1.355,6.497,10.129,12.153,13.716,21.507,10.168,11.96,17.963,18.599,36.931,37.653,34.251,36.468,24.516,47.655,#N/A,,,,,,,
134,CUV AU Equity,CLINUVEL PHARMACEUTICALS LTD,AUD,#N/A,6.981,4.414,2.612,5.4804,4.7626,8.6058,33.8419,25.7522,21.7106,19.4148,12.178,12.719,12.5688,14.6256,10.5723,13.8447,23.752299999999998,36.1985,54.2688,66.7465,#N/A,,,,,,,
135,FNP AU Equity,FREEDOM FOODS GROUP LTD,AUD,0.041,0.006,1.687,1.5070000000000001,0.485,2.599,0.656,0.004,1.111,0.762,0.034,0.182,0.767,14.106,4.873,2.329,63.908,4.184,98.106,55.385,#N/A,#N/A,,,,,,,
136,Z1P AU Equity,ZIP CO LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.6386,2.2541,1.2796,0.4095,0.3216,1.0255,7.0895,19.2143,12.6581,12.611,32.712,#N/A,,,,,,,
137,NWH AU Equity,NRW HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16.551,3.273,20.603,21.443,70.628,137.955,130.994,155.474,34.631,37.182,42.264,58.846,65.031,170.229,#N/A,,,,,,,
138,AVH AU Equity,AVITA MEDICAL LTD,AUD,#N/A,#N/A,3.944,3.004,3.6314,9.2503,8.5783,12.3085,8.4647,3.4771,3.8658,12.669,8.2306,10.6168,3.6484,2.9666,4.1719,3.7904999999999998,14.8255,20.174,73.639,#N/A,,,,,,,
139,ASB AU Equity,AUSTAL LTD,AUD,34.939,6.057,48.32,27.512,79.595,80.571,91.742,240.531,258.878,93.028,29.03,42.265,51.811,38.03,74.428,138.413,224.318,150.471,162.024,275.665,396.667,#N/A,,,,,,,
140,PRU AU Equity,PERSEUS MINING LTD,AUD,#N/A,#N/A,#N/A,#N/A,0.4028,1.9174,5.9999,5.3909,19.1535,79.8761,185.5917,96.462,105.4966,35.48,36.937,103.741,151.257,24.027,31.166,125.406,218.166,#N/A,,,,,,,
141,CDA AU Equity,CODAN LTD,AUD,#N/A,3.9231,6.444,5.772,11.14,1.522,1.336,5.862,5.417,13.895,21.745,8.643,23.081,8.638,13.031,7.156,14.333,21.421,27.711,37.521,92.83,#N/A,,,,,,,
142,LOV AU Equity,LOVISA HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-4.077,4.251,8.295,12.744,21.057,19.18,20.434,#N/A,,,,,,,
143,UOS AU Equity,UNITED OVERSEAS AUSTRALIA,AUD,5.105,10.074,8.203,19.076,24.326,39.793,55.006,59.027,71.051,53.035,16.977,51.07,94.927,124.054,111.174,315.751,296.051,191.766,247.353,295.705,#N/A,#N/A,,,,,,,
144,PNV AU Equity,POLYNOVO LTD,AUD,0.003,5.621,12.0747,6.85,17.347,17.0774,23.3043,20.5799,16.473,12.2355,5.9827,3.4562,3.008,2.7837,4.6664,3.4605,10.7467,5.4966,3.1471,13.9207,11.6477,#N/A,,,,,,,
145,VAH AU Equity,VIRGIN AUSTRALIA HOLDINGS LT,AUD,#N/A,#N/A,#N/A,126.878,114.495,616.22,429.332,536.4,603.9,475.9,814.7,731.3,802.6,580.5,783.8,1028.5,1123.8,1396.1,1415.5,1740,#N/A,#N/A,,,,,,,
146,BVS AU Equity,BRAVURA SOLUTIONS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27.767,7.32,2.717,4.037,6.548,3.7439999999999998,4.591,13.754,18.425,18.882,29.113,17.071,36.941,194.797,99.08,#N/A,,,,,,,
147,ING AU Equity,INGHAMS GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,101.565,96.279,75.3,149,273.7,134.5,134.2,#N/A,,,,,,,
148,ZIM AU Equity,ZIMPLATS HOLDINGS LTD,AUD,2.7154,3.385,11.6294,27.9025,34.5761,26.7857,71.2609,99.3907,81.5561,20.317,95.8769,50.4295,16.1143,6.9685,40.9593,95.3282,74.7482,91.6046,160.9156,95.5898,197.1219,#N/A,,,,,,,
149,CIA AU Equity,CHAMPION IRON LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1,2.1604,1.1611,0.4479,0.3468,0.8695,1.0361,3.7584999999999997,15.8505,1.3944,0.2951,1.8319999999999999,7.969,142.7535,325.0385,#N/A,,,,,,,
150,GOR AU Equity,GOLD ROAD RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.8696,4.2674,1.5739999999999998,2.3547000000000002,1.7697,9.6856,12.8259,8.8735,9.6652,49.7997,90.6614,236.799,43.957,101.332,#N/A,#N/A,,,,,,,
151,SLR AU Equity,SILVER LAKE RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,0.0001,0.0001,0.8409,1.637,16.564,29.503,16.085,68.249,12.673,23.937,22.538,38.643,61.196,97.959,125.073,256.993,#N/A,,,,,,,
152,NEA AU Equity,NEARMAP LTD,AUD,1.104,4.453,3.789,3.344,0.7403,3.9002,3.8811,14.1631,35.9809,18.1698,10.4627,11.1317,5.3536,13.3873,23.347,17.169,12.189,28.338,17.53,75.914,36.14,#N/A,,,,,,,
153,RSG AU Equity,RESOLUTE MINING LTD,AUD,#N/A,#N/A,15.622,17.627,19.274,36.144,13.992,67.661,29.731,12.701,18.259,11.213,48.404,3.04,18.546,9.885,79.873,282.06,38.717,124.495,#N/A,#N/A,,,,,,,
154,MSB AU Equity,MESOBLAST LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,15.0938,7.8548,12.055,14.0942,16.5263,32.0493,263.2276,205.591,315.309,196.394,144.142,108.684,59.6002,51.0725,71.9241,187.7039,#N/A,,,,,,,
155,DDR AU Equity,DICKER DATA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0016,0.0152,0.0206,0.0206,0.0006,0.222,0.505,18.231,15.835,17.459,9.394,6.6129999999999995,22.573,#N/A,#N/A,,,,,,,
156,PRN AU Equity,PERENTI GLOBAL LTD,AUD,6.987,9.292,9.14,21.097,10.358,11.358,45.425,48.555,88.956,44.686,144.387,140.714,124.188,78.826,62.695,77.865,181.857,166.71,137.258,223.524,327.491,#N/A,,,,,,,
157,MGX AU Equity,MOUNT GIBSON IRON LTD,AUD,#N/A,#N/A,3.403,7.553,1.7841,33.633,4.548,60.798,48.658,222.173,247.404,117.007,40.678,62.018,70.471,91.003,43.316,48.756,46.547,48.85,111.661,#N/A,,,,,,,
158,NIC AU Equity,NICKEL MINES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.293,0.3631,1.0908,69.8944,#N/A,#N/A,,,,,,,
159,SSM AU Equity,SERVICE STREAM LTD,AUD,#N/A,#N/A,4.2634,7.2848,4.015,19.5482,2.048,5.248,0,9.034,0,9.171,20.916,13.398,6.59,14.756,41.086,50.897,73.698,70.809,79.472,#N/A,,,,,,,
160,SFR AU Equity,SANDFIRE RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,3.775,1.9542000000000002,4.6085,5.8117,8.3627,2.6451000000000002,55.834,74.041,100.389,77.07,57.59,107.154,59.923,126.743,243.367,247.449,291.142,#N/A,,,,,,,
161,CKF AU Equity,COLLINS FOODS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,43.708,19.243,23.556,36.983,42.234,52.464,104.751,60.45,79.791,116.297,#N/A,,,,,,,
162,MMS AU Equity,MCMILLAN SHAKESPEARE LTD,AUD,#N/A,#N/A,#N/A,#N/A,5.3706,8.8543,6.5844000000000005,9.7094,17.969,28.047,16.757,15.034,54.42,57.239,71.197,85.729,95.583,59.416,99.667,137.762,91.408,#N/A,,,,,,,
163,AX1 AU Equity,ACCENT GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,0.049,0.036,2.435,22.097,31.854,19.531,17.172,14.464,15.105,16.079,29.99,44.573,46.279,38.772,36.698,54.912,#N/A,,,,,,,
164,ELD AU Equity,ELDERS LTD,AUD,152.854,178.755,292.049,428.225,389.298,365.803,537.521,244.31,244.043,392.538,79.985,81.614,91.969,39.927,22.477,0.669,35.151,35.186,11.641,7.313,#N/A,#N/A,,,,,,,
165,CGC AU Equity,COSTA GROUP HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.5116,26.2313,9.504,4.002,22.582,45.802,35.962,#N/A,#N/A,,,,,,,
166,COE AU Equity,COOPER ENERGY LTD,AUD,#N/A,#N/A,#N/A,3.906,9.4155,19.6335,25.975,15.284,64.609,92.037,92.273,51.891,59.01,43.154,47.178,39.373,49.717,147.425,236.907,164.289,131.583,#N/A,,,,,,,
167,LIC AU Equity,LIFESTYLE COMMUNITIES LTD,AUD,9.971,8.872,9.056,4.306,4.033,5.6602,0.2075,0.7689,0.4234,2.076,1.4852,9.8774,3.3297,16.1439,2.7566,7.9992,3.352,3.6531000000000002,8.5851,4.982,16.381,#N/A,,,,,,,
168,GUD AU Equity,G.U.D. HOLDINGS LTD,AUD,0.088,14.551,11.056,21.758,29.708,23.303,17.029,17.733,33.121,16.206,25.472,16.081,19.247,24.401,23.301,42.947,18.235,10.238,50.61,28.85,29.987,#N/A,,,,,,,
169,PGH AU Equity,PACT GROUP HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.195,2.855,22.899,24.227,32.612,51.885,39.592,67.98,49.95,76.004,#N/A,,,,,,,
170,JIN AU Equity,JUMBO INTERACTIVE LTD,AUD,0.399,0.751,0.759,0.865,1.9282,5.4836,5.2675,3.7953,5.5708,9.7548,9.4617,11.7707,21.6868,24.4607,25.3664,23.7779,25.306,43.32,47.919,84.583,72.259,#N/A,,,,,,,
171,BGA AU Equity,BEGA CHEESE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11.416,21.9631,18.169,20.587,6.053,22.698,28.63,10.284,9.658,475.533,21.669,28.76,22.882,#N/A,,,,,,,
172,SIQ AU Equity,SMARTGROUP CORP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16.85,27.823,19.407,79.99,30.86,39.186,39.639,#N/A,#N/A,,,,,,,
173,AUB AU Equity,AUB GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28.378,25.25,23.64,68.658,80.987,102.334,115.602,150.693,152.157,156.009,158.446,153.318,158.657,219.997,243.151,#N/A,,,,,,,
174,OML AU Equity,OOH!MEDIA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15.503,20.197,18.527,8.193,15.919,33.027,61.208,#N/A,#N/A,,,,,,,
175,GWA AU Equity,GWA GROUP LTD,AUD,74.833,60.77,66.817,88.505,138.352,134.854,156.498,45.953,53.418,45.015,54.914,36.573,30.528,32.757,29.873,33.043,35.696,36.36,27.86,39.637,32.359,#N/A,,,,,,,
176,GEM AU Equity,G8 EDUCATION LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.7722,1.3574,0.173,8.0156,14.1661,21.790399999999998,114.043,120.804,193.84,26.467,49.209,55.521,40.603,#N/A,#N/A,,,,,,,
177,TGR AU Equity,TASSAL GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,0.005,0.061,1.459,1.654,7.093,3.682,4.265,7.96,15.83,14.998,7.656,13.324,12.521,30.561,23.821,24.566,21.86,#N/A,,,,,,,
178,PNI AU Equity,PINNACLE INVESTMENT MANAGEME,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.104,25.499,24.189,27.101,27.716,33.851,12.134,7.867,20.604,13.57,13.544,10.945,9.332,26.72,16.066,#N/A,,,,,,,
179,EOS AU Equity,ELECTRO OPTIC SYSTEMS HOLDIN,AUD,#N/A,#N/A,#N/A,#N/A,3.6867,21.4348,6.8143,12.6148,17.6111,5.5721,8.0884,4.8858,6.6862,4.048,5.8033,11.8943,8.875,9.99,40.5382,77.8818,#N/A,#N/A,,,,,,,
180,EOF AU Equity,ECOFIBRE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.4486,2.7560000000000002,25.74,18.252,#N/A,,,,,,,
181,WSA AU Equity,WESTERN AREAS LTD,AUD,0.021,1.349,1.7730000000000001,0.46,5.01,3.003,2.496,237.003,144.71,80.21,65.368,208.948,165.502,80.719,230.537,195.355,75.706,140.294,151.643,144.261,144.792,#N/A,,,,,,,
182,PSI AU Equity,PSC INSURANCE GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27.8673,39.5636,57.9004,87.2523,80.124,160.972,21.475,25.973,#N/A,,,,,,,
183,RMS AU Equity,RAMELIUS RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,2.0335,0.4426,1.4614,12.9847,16.1708,26.6926,80.2269,89.546,48.764,33.847,12.433,20.1161,44.272,78.567,68.209,95.815,165.67,#N/A,,,,,,,
184,SHV AU Equity,SELECT HARVESTS LTD,AUD,0.37,0.005,0.078,0.565,0.489,4.588,22.557,6.924,4.054,6.945,13.184,7.398,1.061,8.939,6.312,0.27,1.435,1.06,0.394,11.588,#N/A,#N/A,,,,,,,
185,OPT AU Equity,OPTHEA LTD,AUD,14.26,25.412,20.005,14.68,17.4311,24.6794,14.6075,48.1934,46.2166,38.8366,31.8552,22.1044,16.4392,11.0039,7.162,18.4356,14.4864,51.9599,32.5102,21.5349,62.0204,#N/A,,,,,,,
186,MOE AU Equity,MOELIS AUSTRALIA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24.0086,37.2291,87.786,86.652,128.8,#N/A,#N/A,,,,,,,
187,HSN AU Equity,HANSEN TECHNOLOGIES LTD,AUD,2.146,10.49,4.188,4.663,3.623,0.887,6.895,11.958,21.871,20.518,23.45,21.364,23.967,9.653,3.8289999999999997,21.985,30.203,15.013,23.245,38.288,44.492,#N/A,,,,,,,
188,IDX AU Equity,INTEGRAL DIAGNOSTICS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.6,23.62,24.21,20.844,20.967,57.965,#N/A,,,,,,,
189,VRL AU Equity,VILLAGE ROADSHOW LTD,AUD,69.863,303.294,265.661,177.73,110.076,99.654,176.205,169.68,65.614,79.626,101.72,431.67,193.574,146.909,130.382,95.335,64.338,100.4,63.393,61.653,63.795,#N/A,,,,,,,
190,REG AU Equity,REGIS HEALTHCARE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.341,60.917,25.25,21.476,7.77,1.774,3.801,#N/A,,,,,,,
191,PBH AU Equity,POINTSBET HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.6128,7.5402000000000005,75.8859,144.3389,#N/A,,,,,,,
192,MYX AU Equity,MAYNE PHARMA GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0285,15.3033,11.5306,7.9365,19.709,5.807,11.596,18.938,14.813,59.201,47.481,63.027,87.312,89.004,137.785,#N/A,,,,,,,
193,FXL AU Equity,FLEXIGROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56.677,59.426,52.583,74.844,55.994,63.207,122.75,106.6,130.3,174.4,167.3,125.3,143.1,157.5,#N/A,,,,,,,
194,WBA AU Equity,WEBSTER LTD,AUD,2.733,3.66,4.134,5.218,2.991,3.129,3.477,4.285,1.355,0.226,0,1.326,0.987,15.269,2.242,17.226,12.45,16.358,11.008,6.619,#N/A,#N/A,,,,,,,
195,KGN AU Equity,KOGAN.COM LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31.1,1.8083,32.0277,42.6179,27.4619,146.726,#N/A,,,,,,,
196,SLK AU Equity,SEALINK TRAVEL GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.1716,0.966,1.5755,1.0053,4.4478,2.261,5.208,2.923,3.242,11.904,119.903,#N/A,,,,,,,
197,EHL AU Equity,EMECO HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,11.039,19.24,27.74,16.804,10.422,5.239,5.502,73.091,5.754,41.83,27.8,24.854,16.978,171.431,36.189,198.169,#N/A,,,,,,,
198,HUB AU Equity,HUB24 LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0053,7.664,1.2858,6.175,8.5406,17.3843,7.0623,9.5428,13.7798,12.1088,9.2672,10.8366,16.959,18.4658,33.8093,#N/A,,,,,,,
199,ORE AU Equity,OROCOBRE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.3754,0.4985,5.2418,6.9242,24.4828,37.6782,16.4805,10.6091,26.3024,9.4153,48.1205,67.2467,428.3067,399.0843,249.3991,#N/A,,,,,,,
200,SGF AU Equity,SG FLEET GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,63.772,92.533,92.533,57.906,89.143,81.693,83.923,103.275,100.492,111.115,#N/A,,,,,,,
201,IFM AU Equity,INFOMEDIA LTD,AUD,1.2429999999999999,16.852,18.785,19.352,6.8870000000000005,10.821,26.021,15.69,14.247,8.005,5.789,8.82,6.646,9.299,11.41,16.092,14.748,13.313,13.282,15.534,103.919,#N/A,,,,,,,
202,AAC AU Equity,AUSTRALIAN AGRICULTURAL CO,AUD,#N/A,#N/A,18.038,3.418,7.692,13.64,10.825,8.487,20.047,9.579,17.045,23.369,22.362,11.248,69.194,12.285,14.659,42.533,11.218,7.5649999999999995,18.125,#N/A,,,,,,,
203,API AU Equity,AUSTRALIAN PHARMA INDUS LTD,AUD,24.724,10.05,5.742,21.581,7.557,24.787,36.076,21.315,42.906,5.856,29.431,34.605,19.549,22.576,23.526,28.047,25.489,39.776,35.948,30.181,60.713,#N/A,,,,,,,
204,AMA AU Equity,AMA GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1582,1.302,3.446,1.419,3.248,3.75,3.777,19.125,2.098,2.086,22.888,14.723,16.214,12.096,112.916,#N/A,,,,,,,
