Num,Ticker,Name,Data FX,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,FY 2022,FY 2023,,,,,,,
1,BHP AU Equity,BHP GROUP LTD,AUD,1.5578000000000001,-7.9035000000000002,47.735799999999998,47.650300000000001,62.805300000000003,22.889800000000001,26.827999999999999,-17.868099999999998,11.1228,18.973400000000002,-26.167100000000001,3.1107999999999998,18.6144,-15.6778,-27.715499999999999,28.7925,52.156700000000001,32.834499999999998,-7.5664999999999996,41.9818,6.2912999999999997,19.984100000000002,,,,,,,
2,RIO AU Equity,RIO TINTO LTD,AUD,-5.4108000000000001,12.9223,7.8240999999999996,80.406599999999997,11.4061,83.522199999999998,-71.235399999999998,154.88419999999999,15.76,-28.440100000000001,12.214,6.3590999999999998,-11.995200000000001,-18.808199999999999,40.468499999999999,32.465600000000002,8.9443000000000001,40.872599999999998,20.277799999999999,-2.5206,28.213799999999999,#N/A,,,,,,,
3,CBA AU Equity,COMMONWEALTH BANK OF AUSTRAL,AUD,0.89259999999999995,-5.3390000000000004,16.383600000000001,23.4941,23.182300000000001,30.729199999999999,-23.3446,4.4507000000000003,30.859300000000001,13.9252,8.5036000000000005,38.244900000000001,23.157299999999999,10.502000000000001,-7.2713000000000001,17.413699999999999,-7.0209000000000001,20.436299999999999,-11.644,48.394599999999997,-6.0350000000000001,15.679500000000001,,,,,,,
4,CSL AU Equity,CSL LTD,AUD,-32.0869,-62.213000000000001,90.183999999999997,53.3369,62.084299999999999,66.079300000000003,23.1616,-8.6503999999999994,3.5322,3.9159000000000002,22.5684,59.235999999999997,9.8866999999999994,32.162199999999999,32.097099999999998,25.005700000000001,41.349600000000002,12.999000000000001,34.9679,0.41170000000000001,-4.6204000000000001,4.2840999999999996,,,,,,,
5,NAB AU Equity,NATIONAL AUSTRALIA BANK LTD,AUD,35.920200000000001,-3.6021999999999998,-7.3467000000000002,29.4968,16.526800000000001,12.869400000000001,-35.595100000000002,36.695599999999999,-12.973000000000001,-5.7816000000000001,22.7606,44.162500000000001,0.3372,-1.2135,3.0276999999999998,21.0364,-5.5773000000000001,14.8391,-37.307299999999998,62.671799999999998,8.4122000000000003,#N/A,,,,,,,
6,ANZ AU Equity,ANZ GROUP HOLDINGS LTD,AUD,15.292899999999999,6.6768999999999998,17.307099999999998,32.630200000000002,17.094100000000001,15.552899999999999,-33.417499999999997,39.514200000000002,1.8584000000000001,-12.632400000000001,35.406999999999996,31.459099999999999,5.8978000000000002,-7.4931000000000001,9.2339000000000002,13.1465,0.61480000000000001,7.4379999999999997,-36.8782,70.704999999999998,-13.9702,#N/A,,,,,,,
7,WBC AU Equity,WESTPAC BANKING CORP,AUD,8.5898000000000003,22.782900000000001,15.0144,24.929300000000001,12.8521,31.6159,-20.6877,29.9147,-6.9169999999999998,-6.5467000000000004,31.514299999999999,40.214700000000001,3.7582,-2.3976000000000002,6.2309000000000001,14.8195,-7.0570000000000004,13.9213,-41.488900000000001,60.563400000000001,-16.383199999999999,#N/A,,,,,,,
8,FMG AU Equity,FORTESCUE METALS GROUP LTD,AUD,-35.714300000000001,137.73599999999999,142.8571,468.6275,227.58619999999999,255.7895,252.071,-68.151300000000006,8.7071000000000005,54.848700000000001,-21.735900000000001,-37.258200000000002,49.058500000000002,-54.467599999999997,87.654300000000006,57.458199999999998,-10.4194,138.5111,71.357100000000003,89.743399999999994,-12.3957,40.7517,,,,,,,
9,WDS AU Equity,WOODSIDE ENERGY GROUP LTD,AUD,-2.9655999999999998,26.1694,40.1188,99.942899999999995,-0.23569999999999999,36.4512,-25.491599999999998,33.338799999999999,-7.5064000000000002,-26.0059,14.1883,21.554600000000001,3.4258999999999999,-18.100300000000001,12.546799999999999,10.6782,-0.1676,15.6546,-30.851700000000001,-0.99409999999999998,78.644300000000001,#N/A,,,,,,,
10,MQG AU Equity,MACQUARIE GROUP LTD,AUD,23.6645,-23.132200000000001,52.781999999999996,39.025599999999997,40.215899999999998,32.642200000000003,-33.638500000000001,-44.137,79.563000000000002,-19.040600000000001,-15.954000000000001,34.463700000000003,65.927899999999994,38.871499999999997,-9.8703000000000003,44.556600000000003,20.094200000000001,31.653500000000001,-30.505500000000001,83.102900000000005,37.803600000000003,-10.328099999999999,,,,,,,
