Num,Ticker,Name,Data FX,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,FY 2022,FY 2023,,,,,,,
105,NEC AU Equity,NINE ENTERTAINMENT CO HOLDIN,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1190.826,54.598,-688.372,57.049,-190.854,274.978,282.544,-480.183,279.592,449.635,275.104,,,,,,,
106,SUL AU Equity,SUPER RETAIL GROUP LTD,AUD,#N/A,#N/A,4.172,30.916,23.365,31.26,36.806,41.886,53.88,77.652,120.1,146.8,162.4,131.6,87.8,140.7,176.1,189.5,155.8,427.6,345.7,379.4,,,,,,,
107,AUB AU Equity,AUB GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,21.419,15.255,20.293,23.45,27.218,32.128,37.368,58.758,54.013,53.766,60.914,54.377,68.148,62.13,67.02,102.203,122.206,127.103,,,,,,,
108,CRN AU Equity,CORONADO GLOBAL RESOURCE-CDI,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.8736,185.6808,254.22,604.5147,-416.1966,323.0985,1447.3047,#N/A,,,,,,,
109,AMP AU Equity,AMP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-2091,51,-347,-64,#N/A,,,,,,,
110,TLX AU Equity,TELIX PHARMACEUTICALS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-6.3771,-15.7139,-31.122,-47.935,-80.465,-98.622,#N/A,,,,,,,
111,PDN AU Equity,PALADIN ENERGY LTD,AUD,-2.227,-0.573,0.2671,-12.6824,-10.0181,-63.2979,-49.4141,-1106.2025,-20.4485,-106.5626,-271.0822,-375.7381,-529.0859,-406.4503,-312.9107,-594.366,443.2008,-68.7085,-68.6929,-77.875,-60.586,-40.2298,,,,,,,
112,SFR AU Equity,SANDFIRE RESOURCES LTD,AUD,#N/A,#N/A,-0.7707,-1.9259,-2.7427,-5.3652,-5.416,-5.1482,-29.546,-56.877,-32.561,125.668,111.948,104.782,68.376,110.404,175.541,158.639,111.143,262.5345,268.8493,-84.0146,,,,,,,
113,NSR AU Equity,NATIONAL STORAGE REIT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0078,8.405,48.993,43.736,107.581,143.754,145.111,119.514,310.572,630.856,334.217,,,,,,,
114,CSR AU Equity,CSR LTD,AUD,260.9,256.5,249.7,370.2,405,354.6,270.6,-318.2,-150,-64.5,104.1,-209.7,123.3,192.9,233.7,266.8,302.3,208.7,192.4,211.3,270,294.6,,,,,,,
115,ANN AU Equity,ANSELL LTD,AUD,-57.2,79.3,93.3,56.4,169.4212,144.681,126.5538,176.3886,151.5464,136.5746,140.148,156.7,71.1477,268.9638,252.0615,205.7451,187.5208,200.9977,297.2898,426.3177,287.3624,281.8973,,,,,,,
116,DOW AU Equity,DOWNER EDI LTD,AUD,79.301,94.743,116.831,148.765,-110.906,72.643,231.946,259.025,2.067,-60.65,189.691,291.689,298.1,279.8,243.9,251,123.7,379.8,-153.3,229.9,221.1,-341.5,,,,,,,
117,DRR AU Equity,DETERRA ROYALTIES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,141.647,255.532,217.712,,,,,,,
118,HUB AU Equity,HUB24 LTD,AUD,#N/A,#N/A,#N/A,#N/A,0.9755,0.006,-3.7388,-2.8061,-1.0681,-4.4467,-21.8018,-6.9722,-7.868,-5.3504,-2.3123,3.7513,9.8098,10.8457,12.8274,15.3482,21.131,48.742,,,,,,,
119,CTD AU Equity,CORPORATE TRAVEL MANAGEMENT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.736,11.675,16.78,15.97,22.978,39.256,57.869,77.626,103.67,120.939,-11.753,-75.603,1.533,104.419,,,,,,,
120,SGM AU Equity,SIMS LTD,AUD,71.208,111.978,166.562,284.247,285.599,356.165,660.603,-122.162,194.5,277.2,-644.5,-488.6,62.7,137,-225.2,191,269.7,218.3,-252.9,302.5,757.6,264.9,,,,,,,
121,ARB AU Equity,ARB CORP LTD,AUD,11.685,14.488,17.1269,20.713,22.527,21.963,27.508,31.477,44.812,51.315,52.788,57.965,57.291,60.016,64.379,67.501,74.372,77.692,78.092,150.023,165.678,122.076,,,,,,,
122,VNT AU Equity,VENTIA SERVICES GROUP PTY LT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97.09,88.305,34.4,-19.8,221.3,#N/A,,,,,,,
123,WEB AU Equity,WEBJET LTD,AUD,-1.587,-1.684,-1.1417,0.7448,3.5049,5.263,9.472,10.774,14.508,15.386,19.297,11.443,21.079,23.188,30.111,61.596,58.6,74.7,-158.8,-158.8,-104.9,18.8,,,,,,,
124,PRU AU Equity,PERSEUS MINING LTD,AUD,#N/A,#N/A,-0.2826,-0.9643,-1.0158,-0.5215,-4.6376,-4.7892,-9.781,-51.1763,60.2211,62.919,-36.777,116.982,-44.298,-100.387,-19.114,5.791,126.667,163.044,279.714,568.778,,,,,,,
125,RGN AU Equity,REGION RE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,114,138.3,149.6,321.5,175.4,110.2,86,463.6,487.5,-123.1,,,,,,,
126,AWC AU Equity,ALUMINA LTD,AUD,385.4759,350.5106,435.1477,414.178,680.0889,523.3471,204.2755,-30.6956,37.6919,123.6602,-53.3221,0.5183,-108.2278,117.6203,-40.6249,443.4426,851.0566,308.0427,213.6517,249.9259,150.028,#N/A,,,,,,,
127,HDN AU Equity,HOMECO DAILY NEEDS REIT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31.3,335.1,102.2,,,,,,,
128,CLW AU Equity,CHARTER HALL LONG WALE REIT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.6,83.329,69.559,122.415,618.314,911.899,-188.993,,,,,,,
129,PPT AU Equity,PERPETUAL LTD,AUD,100.924,106.134,128.182,172.203,197.53,258.695,187.999,59.116,133.511,91.943,34.706,82.373,112.778,174.155,183.312,189.342,191.327,162.162,116.607,106.665,137.3,89.1,,,,,,,
130,DEG AU Equity,DE GREY MINING LTD,AUD,-0.423,-0.7156,-3.4799,-8.2744,-13.032,-6.0961,-2.4211,-2.6004,-0.6481,-2.299,-1.5805,-3.7894,-0.1344,-0.4718,-0.7927,-3.2189,-2.477,-2.0091,-3.976,-5.2503,-10.5367,-19.0052,,,,,,,
131,DHG AU Equity,DOMAIN HOLDINGS AUSTRALIA LT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.184,8.572,-119.148,-211.229,58.248,62.985,50.143,,,,,,,
132,BWP AU Equity,BWP TRUST,AUD,21.084,26.34,32.249,79.929,75.246,206.978,0.692,-11.689,92.182,81.497,69.931,110.573,149.081,210.079,310.504,223.795,183.093,169.377,210.642,263.169,486.637,36.693,,,,,,,
133,GOR AU Equity,GOLD ROAD RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,-0.2342,-0.9128,-3.3845,-2.9788,-2.0574,-3.3475,-2.893,-23.3119,-2.5537,-3.8796,-10.3049,-5.0288,-33.588,-5.215,113.47,51.349,90.776,#N/A,,,,,,,
134,PXA AU Equity,PEXA GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-91.7,-15.1,-8.092,32.92,-3.164,,,,,,,
135,APM AU Equity,APM HUMAN SERVICES INTERNATI,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-7.8,35.8,96.8,28.88,145.297,,,,,,,
136,LOV AU Equity,LOVISA HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.748,5.743,9.332,37.22,23.548,40.442,51.155,52.618,20.862,38.317,76.657,92.898,,,,,,,
137,RMS AU Equity,RAMELIUS RESOURCES LTD,AUD,#N/A,#N/A,-0.4623,-0.5867,-0.8641,8.4327,1.038,7.1576,28.6869,90.608,4.376,-67.774,-102.567,22.619,25.343,25.06,45.499,30.411,149.485,174.74,22.525,90.3,,,,,,,
138,DDR AU Equity,DICKER DATA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,3.76,5.3891,5.5441,6.509,8.7883,12.265,13.26,7.793,29.379,36.568,40.17,46.215,75.873,81.859,105.097,104.853,#N/A,,,,,,,
139,BAP AU Equity,BAPCOR LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18.4196,-0.4364,14.41,1.641,28.684,62.116,79.72,118.034,134.659,111.372,171.416,178.082,148.407,,,,,,,
140,IVC AU Equity,INVOCARE LTD,AUD,15.624,17.6,28.084,28.985,34.571,39.366,38.762,67.303,37.802,39.11,62.615,68.048,77.27,81.716,100.372,140.923,57.744,97.173,-4.42,110.862,-4.13,#N/A,,,,,,,
141,CIP AU Equity,CENTURIA INDUSTRIAL REIT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.498,-11.2,13.636,41.94,43.916,49.788,50.817,98.895,88.828,75.337,611.239,367.48,-76.608,,,,,,,
142,CQR AU Equity,CHARTER HALL RETAIL REIT,AUD,46.989,57.307,77.825,138.284,308.2,568.9,68,-1591.8,72.3,85.7,23.9,70.6,133.4,172.3,180.7,251.3,146.4,53.1,44.2,291.2,663.6,37.8,,,,,,,
143,CMM AU Equity,CAPRICORN METALS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,-0.245,-0.7161,-2.2375,-1.5984,-1.7725,2.8682,-3.4034,0.2359,-0.5971,-3.6968,-3.2899,-3.117,-23.8162,-17.947,-4.765,110.906,9.166,,,,,,,
144,TAH AU Equity,TABCORP HOLDINGS LTD,AUD,383.395,372.281,470.99,636.1,695,639.6,56.2,742.1,387.7,70.1,244.3,218.4,224.5,258.8,231.1,24.9,240.6,534.2,-767,-100.7,-136.2,82.7,,,,,,,
145,OGC CN Equity,OCEANAGOLD CORP,AUD,#N/A,#N/A,#N/A,-36.0713,-46.1643,-113.5636,-90.5506,107.2415,78.0112,63.1791,31.1519,-92.5826,108.9515,68.0666,208.9086,220.2675,208.679,16.2582,-195.7868,-44.0967,240.3334,#N/A,,,,,,,
146,JLG AU Equity,JOHNS LYNG GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.5388,17.1424,13.876,16.546,21.391,30.488,39.12,56.542,93.443,,,,,,,
147,BGL AU Equity,BELLEVUE GOLD LTD,AUD,#N/A,#N/A,#N/A,-0.2135,-1.5772,-1.1455,-0.7626,-1.177,-0.5066,-1.8023,-4.0639,-8.9958,-3.8832,-0.5995,-0.6591,-1.7917,-5.9003,-7.1464,-5.687,-12.243,-17.77,-24.79,,,,,,,
148,EVT AU Equity,EVT LTD,AUD,39.446,17.558,-14.903,74.724,77.48,78.819,83.911,88.554,127.439,110.156,108.26,109.616,111.063,151.867,185.826,157.321,149.91,149.088,-68.442,-63.028,53.82,156.072,,,,,,,
149,NUF AU Equity,NUFARM LTD,AUD,82.182,93.652,109.897,130.286,137.624,148.474,190.296,58.957,12.717,-32.548,110.323,112.923,61.851,75.01,49.639,172.247,39.893,20.793,-310.506,95.687,128.103,#N/A,,,,,,,
150,LIC AU Equity,LIFESTYLE COMMUNITIES LTD,AUD,-73.714,-2.909,-4.027,15.4397,-0.1104,7.2732,-1.3303,1.0324,8.4775,10.4217,10.1713,12.8642,21.0739,29.0977,28.553,40.3334,75.4799,79.651,61.13,130.56,127.026,117.224,,,,,,,
151,IPH AU Equity,IPH LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26.9,34.744,36.886,51.31,57.201,53.32,70.632,71.692,69.879,71.714,87.455,,,,,,,
152,KLS AU Equity,KELSIAN GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.4749,7.859,5.535,7.9122,10.2771,13.396,31.972,34.317,27.547,24.95,-7.328,48.989,64.474,33.365,,,,,,,
153,EMR AU Equity,EMERALD RESOURCES NL,AUD,-0.014,-0.4978,-1.9276,-3.1636,-2.1546,-4.9767,-4.1785,-1.347,-1.1311,0.3537,-1.6181,-1.3463,-8.4721,-11.4236,-8.8599,-11.471,-16.7,62.708,70.915,#N/A,#N/A,#N/A,,,,,,,
154,PSI AU Equity,PSC INSURANCE GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.7805,9.5025,11.7787,15.9735,27.115,40.327,36.835,25.274,58.187,44.371,79.709,,,,,,,
155,INA AU Equity,INGENIA COMMUNITIES GROUP,AUD,#N/A,#N/A,3.489,46.989,123.129,-38.539,-210.954,-44.696,-6.978,1.41,2.461,3.684,19.296,21.226,28.338,39.183,23.811,27.84,83.011,133.364,85.123,#N/A,,,,,,,
156,PNI AU Equity,PINNACLE INVESTMENT MANAGEME,AUD,#N/A,#N/A,#N/A,#N/A,15.723,26.973,16.972,0.053,-11.082,-4.804,-10.834,-0.704,8.354,4.244,8.573,12.175,23.142,30.511,32.354,67.017,76.365,76.472,,,,,,,
157,GMD AU Equity,GENESIS MINERALS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0258,-2.003,-1.4346,-0.7753,-2.4976,-5.1175,-2.9523,-1.7571,-1.5277,-2.2205,-0.7183,-5.5735,-7.0366,-5.8511,-16.3497,-46.3545,-117.231,,,,,,,
158,SGR AU Equity,STAR ENTERTAINMENT GRP LTD/T,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,365,365,252.5,342.5,49.9,109.2,153.2,237.2,279.2,380,210.4,278.7,-129.7,79.8,-205.6,-2763,,,,,,,
159,GNC AU Equity,GRAINCORP LTD-A,AUD,70.794,-25.907,36.682,18.709,46.813,-35.64,-35.818,107.364,120.012,245.5,306.2,202.2,65.1,43.6,42.3,184.7,73.6,-166.6,46.7,197.8,550.1,#N/A,,,,,,,
160,AZS AU Equity,AZURE MINERALS LTD,AUD,#N/A,#N/A,-1.5122,-4.0856,-9.4649,-4.8792,-4.4811,-3.3558,-2.0581,-4.4618,-3.7123,-3.8921,-3.3178,-1.1514,-6.2534,-6.9855,-9.2205,-9.7355,-5.6713,-15.9367,-18.2854,-29.0815,,,,,,,
161,BOE AU Equity,BOSS ENERGY LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1186,-1.5489,-8.1626,-2.6837,-0.2265,-13.8365,-13.4497,-2.1253,-1.1018,-2.8895,-6.8885,-5.36,-1.2217,-5.0845,0.8647,31.187,12.547,,,,,,,
162,MP1 AU Equity,MEGAPORT LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-21.3452,-29.9803,-25.3258,-33.555,-49.194,-61.645,-38.175,-9.932,,,,,,,
163,MAQ AU Equity,MACQUARIE TECHNOLOGY GROUP L,AUD,-24.202,-5.24,0.644,-9.732,-8.849,-4.239,-1.383,9.202,15.182,24.909,26.537,15.364,-2.005,-6.436,7.374,19.569,24.744,23.356,19.436,17.539,13.252,25.472,,,,,,,
164,GUD AU Equity,G.U.D. HOLDINGS LTD,AUD,9.077,33.554,51.292,43.713,56.932,49.028,45.716,49.341,65.155,55.869,123.749,43.528,23.677,42.802,56.26,64.294,70.196,80.245,63.647,86.974,60.534,132.432,,,,,,,
165,UMG AU Equity,UNITED MALT GRP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.6,32.5,18.1,#N/A,,,,,,,
166,GOZ AU Equity,GROWTHPOINT PROPERTIES AUSTR,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,-2.175,35.509,-210.05,46.694,43.585,49.747,94.086,117.645,283.376,219.795,278.14,357.802,377.8,279.5,550.2,467.1,-250.7,,,,,,,
167,HMC AU Equity,HMC CAPITAL LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-3.3,-6.4,121.336,85.96,,,,,,,
168,CGC AU Equity,COSTA GROUP HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-38.4131,3.1309,4.953,35.681,80.262,71.267,-33.869,81.239,60.92,48.579,#N/A,,,,,,,
169,CDA AU Equity,CODAN LTD,AUD,14.717,16.976,23.626,22.57,11.573,15.871,3.63,15.652,25.335,36.663,43.518,63.521,10.27,16.184,19.426,59.483,53.192,63.302,89.021,130.814,135.667,82.637,,,,,,,
170,KAR AU Equity,KAROON ENERGY LTD,AUD,#N/A,#N/A,-0.1783,-0.6264,-2.836,-14.6035,-6.0553,4.4528,-14.665,-23.3049,-3.2874,-10.9304,-19.5037,347.3515,-149.4308,-91.7278,-184.0566,-16.1243,-128.7731,-37.3554,-123.8775,321.4462,,,,,,,
171,WPR AU Equity,WAYPOINT REIT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.976,170.497,167.182,197.634,279.9,443.6,133.8,#N/A,,,,,,,
172,IFL AU Equity,INSIGNIA FINANCIAL LTD,AUD,#N/A,25.822,34.153,45.552,58.743,65.55,17.954,23.049,105.734,151.926,104.06,129.765,159.623,190.664,196.88,192.316,173.164,-47.489,76.8,-96,16.4,31.1,,,,,,,
173,ING AU Equity,INGHAMS GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22.06,197.946,32.5,77.2,151.4,179.1,56.1,113,34.7,74.1,,,,,,,
174,MND AU Equity,MONADELPHOUS GROUP LTD,AUD,6.848,10.13,12.153,23.86,42.196,86.835,99.749,104.149,115.148,131.576,187.259,221.159,205.203,147.041,95.61,82.664,102.845,83.426,55.086,70.372,73.511,73.446,,,,,,,
175,NEU AU Equity,NEUREN PHARMACEUTICALS LTD,AUD,#N/A,#N/A,#N/A,-8.641,-9.7821,-12.1181,-15.4153,-0.0265,-5.1601,-4.7769,-5.1191,-10.4754,-8.316,-14.146,-12.014,3.288,3.073,-10.816,-9.193,-7.794,0.184,#N/A,,,,,,,
176,DBI AU Equity,DALRYMPLE BAY INFRASTRUCTURE,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.6,45.3,45.3,149.015,111.975,#N/A,,,,,,,
177,RRL AU Equity,REGIS RESOURCES LTD,AUD,3.464,-6.568,-3.9391,16.3569,-1.4075,-1.546,-2.287,-91.845,-18.829,36.281,74.749,201.807,-210.084,125.024,159.101,196.137,248.921,233.473,284.66,212.394,19.443,-33.603,,,,,,,
178,ABC AU Equity,ADBRI LTD,AUD,66.91,84.419,104.895,120.159,133.6,149.6,155.3,168.6,202.2,206.4,207.5,208.6,232.5,285.6,254.6,255.5,251,63.4,127.2,155.8,136.6,#N/A,,,,,,,
179,MAD AU Equity,MADER GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.9429,5.1319,15.023,20.419,24.911,26.779,40.4,54.597,,,,,,,
180,LFS AU Equity,LATITUDE GROUP HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,57.508,25.417,-19.272,201.5,82,#N/A,,,,,,,
181,LFG AU Equity,LIBERTY FINANCIAL GROUP,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70,76.1,148,212.398,250.914,198.009,,,,,,,
182,MFG AU Equity,MAGELLAN FINANCIAL GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,-2.082,-5.084,-17.419,5.278,8.07,19.153,95.002,110.479,230.309,259.701,256.127,270.61,493.337,515.078,337.243,495.986,255.57,,,,,,,
183,MMS AU Equity,MCMILLAN SHAKESPEARE LTD,AUD,#N/A,#N/A,0.9869,8.1764,15.0128,19.0795,24.919,28.912,55.187,62.198,77.35,88.897,79.209,93.942,119.463,101.347,84.931,99.696,24.916,97.146,93.962,91.803,,,,,,,
184,SIQ AU Equity,SMARTGROUP CORP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.9,16.5,4.66,-0.922,29.076,46.174,61.896,84.294,88.71,61.52,85.172,83.581,#N/A,,,,,,,
185,MGH AU Equity,MAAS GROUP HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12.6761,29.9411,47.2406,87.571,94.343,94.343,94.343,94.343,94.343,,,,,,,
186,NWH AU Equity,NRW HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,20.99,47.345,51.978,51.19,58.92,141.134,104.763,51.188,-290.324,14.15,23.527,36.075,45.737,100.218,75.89,125.949,124.918,,,,,,,
187,NAN AU Equity,NANOSONICS LTD,AUD,#N/A,#N/A,#N/A,#N/A,-1.7628,-5.7035,-7.147,-8.754,-8.172,-11.921,-5.31,-5.735,-2.636,-5.465,0.136,13.852,5.583,16.83,12.459,10.984,1.578,21.596,,,,,,,
188,SDR AU Equity,SITEMINDER LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.242,-3.874,-121.492,-110.206,-49.896,,,,,,,
189,ARF AU Equity,ARENA REIT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15.681,17.224,44.564,60.966,72.621,96.791,64.432,59.323,76.641,165.351,334.288,74.239,,,,,,,
190,HLI AU Equity,HELIA GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,362.465,240.592,254.426,303.955,325.444,289.332,212.162,106.764,169.475,-154.785,274.935,264.042,#N/A,,,,,,,
191,RED AU Equity,RED 5 LTD,AUD,-1.536,-1.753,-0.8014,-1.2191,-1.3127,-1.3768,-0.6277,-0.8501,-0.4384,-8.1115,-1.6829,-8.6807,-6.9351,-60.2845,24.7875,-110.1242,-14.3872,-10.6,17.269,-14.266,-49.579,-8.73,,,,,,,
192,AD8 AU Equity,AUDINATE GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.5189,0.0662,-20.3954,-0.7356,0.642,-1.673,-3.086,-4.384,1.393,,,,,,,
193,CKF AU Equity,COLLINS FOODS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30.5,29.5,4.445,7.179,23.687,20.944,-2.498,42.228,44.006,48.498,59.333,54.907,60.904,79.603,14.668,,,,,,,
194,AX1 AU Equity,ACCENT GROUP LTD,AUD,#N/A,#N/A,#N/A,1.483,0.298,1.903,5.967,7.606,9.98,13.024,13.714,15.033,16.623,16.117,42.882,41.424,60.918,77.02,80.092,110.999,46.592,119.616,,,,,,,
195,HSN AU Equity,HANSEN TECHNOLOGIES LTD,AUD,-57.332,-6.846,0.167,-3.888,0.335,2.967,8.691,10.958,14.082,18.235,16.994,12.669,19.458,24.003,36.424,32.833,36.982,27.777,29.841,70.132,51.04,54.325,,,,,,,
196,DTL AU Equity,DATA#3 LTD,AUD,4.162,3.555,4.859,6.099,8.359,9.806,13.033,14.153,15.793,21.827,19.738,17.472,10.852,15.193,19.482,22.402,20.399,26.564,34.066,36.943,44.093,53.234,,,,,,,
197,HLS AU Equity,HEALIUS LTD,AUD,12.292,21.018,26.613,53.011,67.711,81.119,8.695,149.641,180.264,113.97,168.435,215.339,183.73,6.1,56.4,-512.8,29.5,82,62.8,167.8,416.9,-397.3,,,,,,,
198,PRN AU Equity,PERENTI LTD,AUD,10.688,14.883,6.94,11.056,28.494,36.589,50.474,57.642,64.704,99.458,152.487,109.456,-43.463,-182.18,25.093,44.622,74.079,154.919,47.538,-48.194,70.322,166.208,,,,,,,
199,OCL AU Equity,OBJECTIVE CORPORATION LTD,AUD,1.687,2.211,6.832,10.679,9.417,-2.627,1.822,4.358,2.366,3.54,5.293,4.219,7.109,5.275,6.065,9.833,9.377,10.805,13.591,20.227,23.405,21.978,,,,,,,
200,STX AU Equity,STRIKE ENERGY LTD,AUD,#N/A,#N/A,8.7699,-8.5254,-0.2734,-8.9375,0.389,10.224,-6.055,-8.143,-14.427,-15.514,-26.179,-9.725,-3.111,-1.919,-1.54,-2.668,-97.406,-2.562,-15.683,-21.305,,,,,,,
201,WGX AU Equity,WESTGOLD RESOURCES LTD,AUD,-1.042,1.497,-0.5683,-0.0358,1.0489,0.3702,-2.088,-3.2216,1.3009,1.1797,-10.9284,33.4725,36.5464,-29.0924,10.1837,-40.9151,12.68,43.8624,111.8931,-160.0865,13.9495,#N/A,,,,,,,
202,PWH AU Equity,PWR HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.8463,8.1212,12.5183,12.46,12.9496,14.688,19.836,18.235,22.547,28.492,30.243,,,,,,,
203,SLR AU Equity,SILVER LAKE RESOURCES LTD,AUD,#N/A,#N/A,#N/A,-0.0012,-0.0012,-0.0757,-3.664,13.585,16.682,22.774,44.597,-370.908,-117.296,-94.024,4.413,2.032,16.186,6.5,133.133,141.2,115.335,59.325,,,,,,,
